id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at
2564,Required,false,0101000020E6100000C02500FF945753C0BCE82B4833984240,2020-01-10T19:32:38.079968,15 FEB 2022 - 01 JUN 2022,"110 Wagner Road
Petersburg, VA 23805
804-748-3081
Volunteer Prepared Taxes",,25512,English,1088,Peoples Advantage FCU VITA,2022-03-20T00:01:09.335201
2555,Required,true,0101000020E6100000F299EC9FA77C53C0B340BB438ADD4140,2020-01-10T19:32:38.008179,03 FEB 2020 - 03 APR 2020,"2301 Madison Dr
Wilson, NC 27893
252-291-9977
Volunteer Prepared Taxes",,25555,English,2,Self Help Credit Union-Wilson,2020-07-19T00:00:09.250799
2569,Not Required,false,0101000020E61000007B849A21558453C02C2D23F59E9A4140,2020-01-10T19:32:38.119064,21 FEB 2022 - 01 APR 2022,"634 Henderson St
Tillman School of Business, Raper Hall
Room 106
Mount Olive, NC 28365
Volunteer Prepared Taxes","MON 2:00PM-5:00PM
FRI 3:00PM-5:00PM",22185,English,1088,University of Mount Olive VITA,2022-03-20T00:01:09.403584
2575,Required,false,0101000020E61000001762F547181953C03F8D7BF31B2A4440,2020-01-10T19:32:38.16659,31 JAN 2022 - 02 APR 2022,"1000 South Fifth Avenue
Lebanon Money In Your Pocket
Lebanon, PA 17042
717-273-9328
Volunteer Prepared Taxes",,21490,"English,Spanish",1088,LEBCO Grace United Church of Christ,2022-03-20T00:01:09.457717
2578,Required,false,0101000020E61000007102D369DDE652C073BA2C2636FD4540,2020-01-10T19:32:38.190117,03 FEB 2022 - 14 APR 2022,"415 West Street
Carthage, NY 13619
315-782-4900
Volunteer Prepared Taxes",,4011,English,1088,Carthage American Legion,2022-03-20T00:01:09.475423
2579,Required,false,0101000020E6100000E57ADB4C85F052C0CA8AE1EA008A4540,2020-01-10T19:32:38.198192,04 FEB 2022 - 15 APR 2022,"102 West Center St
Canastota, NY 13032
315-684-3001
Volunteer Prepared Taxes",,6736,English,1088,Canastota Public Library - TCE,2022-03-20T00:01:09.48443
2589,Required,false,0101000020E6100000AD32535A7F8354C06631B1F9B8EE3A40,2020-01-10T19:32:38.277936,03 FEB 2022 - 14 APR 2022,"507 W. Marion Ave
Punta Gorda, FL 33950
941-627-3539
Volunteer Prepared Taxes",,20401,"Spanish,English,Virtual Interpreter Services",1088,United Way - Punta Gorda,2022-03-20T00:01:09.493249
2581,Required,true,0101000020E610000096CE8767092753C0A661F88898AE4340,2020-01-10T19:32:38.214404,06 FEB 2020 - 04 APR 2020,"5911 York Rd
Suite 100
Baltimore, MD 21212
410-234-8008
Volunteer Prepared Taxes",,26964,English,2,Loyola University Maryland,2020-07-19T00:00:09.250799
2580,Required,true,0101000020E61000005B61FA5E431953C06022DE3AFF144440,2020-01-10T19:32:38.206482,30 JAN 2020 - 11 APR 2020,"15 East High Street
Lancaster Money In Your Pocket
Manheim, PA 17545
855-567-5341
Volunteer Prepared Taxes",,17766,English,2,LMIYP Manheim Borough Office,2020-07-19T00:00:09.250799
2590,Required,true,0101000020E61000006F9BA9108F2553C0DCD8EC48F5AB4340,2020-01-10T19:32:38.285552,06 FEB 2020 - 16 APR 2020,"4200 Hillen Rd
Room 562
Baltimore, MD 21251
410-234-8008
Volunteer Prepared Taxes",,3514,English,2,Morgan State University - HBCU,2020-07-19T00:00:09.250799
2615,Required,false,0101000020E61000003B8DB454DEF752C063B323D5779E4440,2020-01-10T19:32:38.483267,02 FEB 2022 - 18 APR 2022,"165 Amber Lane
Free File Campaign
Wilkes Barre, PA 18702
570-825-0968
Volunteer Prepared Taxes",,2069,"English,Spanish",1088,FrFile Comm on Economic Opportunity W-B,2022-03-20T00:01:09.59145
2619,Required,false,0101000020E6100000A915A6EF357D54C041800C1D3B9C3A40,2020-01-10T19:32:38.514542,24 JAN 2022 - 18 APR 2022,"2213 Country Club Boulevard
Waters Edge Church
Cape Coral, FL 33990
239-433-3900
Volunteer Prepared Taxes",,8925,"Spanish,English",1088,United Way - Cape Coral,2022-03-20T00:01:09.60964
2605,Required,true,0101000020E6100000041E1840F81A53C0CFD8976C3CCA4340,2020-01-10T19:32:38.404174,01 FEB 2020 - 28 MAR 2020,"2328 High Point Rd
Forest Hill, MD 21050
410-234-8008
Volunteer Prepared Taxes",,26599,English,2,Fairview AME Church,2020-07-19T00:00:09.250799
2624,Not Required,false,0101000020E6100000F10F5B7A340B53C0800C1D3BA8C04340,2020-01-10T19:32:38.559718,05 FEB 2022 - 09 APR 2022,"529 EDMUND ST
Aberdeen, MD 21001
410-272-3278
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,25497,English,1088,ICO VITA,2022-03-20T00:01:09.645513
2651,Not Required,false,0101000020E61000005CFFAECF9C2E54C08A3F8A3A733F3C40,2020-01-10T19:32:38.816684,08 FEB 2022 - 08 APR 2022,"2300 Judge Fran Jamieson Way
appointment only
Viera, FL 32940
321-632-6688
Volunteer Prepared Taxes","TUE 9:00AM-2:00PM
FRI 9:00AM-2:00PM",20419,English,1088,Viera Regional Recreational Park Brevard,2022-03-20T00:01:09.708769
2640,Required,false,0101000020E6100000BE9F1A2FDD7154C09FAF592E1B593A40,2020-01-10T19:32:38.710885,29 JAN 2022 - 18 APR 2022,"26820 Old 41 Road
Bonita Springs, FL 34135
239-433-3900
Volunteer Prepared Taxes",,24573,"English,Spanish",1088,United Way - Bonita Springs,2022-03-20T00:01:09.747596
2649,Required,false,0101000020E6100000F5BC1B0B0AEF52C07A354069A8D74340,2020-01-10T19:32:38.800877,31 JAN 2022 - 15 OCT 2022,"501 Ogletown Rd
May be prepared offsite; requires return visit
Newark, DE 19711
302-655-0803
Volunteer Prepared Taxes",,14059,English,1088,DE-N Hudson State Service Center-VITA,2022-03-20T00:01:09.837491
2614,Required,true,0101000020E6100000423F53AF5BDD52C0AED51EF6429B4540,2020-01-10T19:32:38.475565,25 JUN 2021 - 27 JUN 2021,"203 West Liberty Street
Rome, NY 13440
315-624-9930
Volunteer Prepared Taxes",,11019,English,52,Mohawk Valley - ROME,2021-07-11T00:00:07.119551
2632,Not Required,true,0101000020E6100000BB99D18F867853C043739D465A1C4140,2020-01-10T19:32:38.62773,05 FEB 2020 - 11 APR 2020,"803-G South College Rd
Self-Prep Taxes Only
Wilmington, NC 28403
910-962-2502
Self-Prep Taxes Only","WED 5:00PM-8:00PM
SAT 9:00AM-3:00PM",6838,English,2,UNCW FSA,2020-07-19T00:00:09.250799
2664,Required,true,0101000020E6100000611C5C3AE6D552C0D00B772E8C0E4440,2020-01-10T19:32:38.929578,01 FEB 2021 - 15 MAY 2021,"113 East Main Street
Norristown, PA 19401
610-277-6363
Volunteer Prepared Taxes",,1232,"English,Spanish",44,MCCADC CADCOM,2021-05-23T00:00:06.922986
2598,Not Required,true,0101000020E61000008A1EF818AC1653C02A1900AAB8FF4340,2020-01-10T19:32:38.349185,28 JAN 2017 - 15 APR 2017,"51 Lyte Road
Stayer Hall
Lancaster Money In Your Pocket
Millersville, PA 17551
717-291-5462
Volunteer Prepared Taxes",SAT 9:00AM-3:00PM,18122,English,1078,LMIYP Millersville University,2022-01-09T00:00:47.989319
2647,Required,true,0101000020E61000006D73637AC2C352C0FD84B35BCB3A4540,2020-01-10T19:32:38.784923,04 FEB 2020 - 14 APR 2020,"31 Maple Street
Oneonta, NY 13820
800-607-1234
Volunteer Prepared Taxes",,20650,English,2,Rowe House,2020-07-19T00:00:09.250799
2646,Not Required,false,0101000020E610000039B709F7CAE952C0F818AC38D5024440,2020-01-10T19:32:38.776152,31 JAN 2022 - 15 APR 2022,"444 Creamery Way
Suite 100
Exton, PA 19341
Volunteer Prepared Taxes",FRI 10:00AM-3:00PM,17731,"English,Spanish",1088,LTM- Exton,2022-03-20T00:01:09.828728
2656,Required,false,0101000020E61000005B96AFCBF0D652C03D433866D9374440,2020-01-10T19:32:38.855623,02 FEB 2022 - 09 APR 2022,"136 C Mill Road
Quakertown, PA 18951
215-345-8175
Volunteer Prepared Taxes",,9860,English,1088,BCOC VITA-Upper Bucks Quakertown Office,2022-03-20T00:01:09.948508
2642,Required,false,0101000020E6100000A1D9756F459352C0637C98BD6C6B4640,2020-01-10T19:32:38.736309,31 JAN 2022 - 18 APR 2022,"158 Finney Blvd
Malone, NY 12953
518-651-9150
Volunteer Prepared Taxes",,23556,English,1088,Malone OneWorkSource,2022-03-20T00:01:10.111267
2641,Required,true,0101000020E61000001747E5266AC252C01BF2CF0CE2814540,2020-01-10T19:32:38.723231,25 JUN 2021 - 27 JUN 2021,"38 MORGAN STREET
Ilion, NY 13357
315-624-9930
Volunteer Prepared Taxes",,26468,English,52,MOHAWK VALLEY ILION,2021-07-11T00:00:07.119551
2677,Required,false,0101000020E6100000E868554B3AD152C02FFB75A73BF34340,2020-01-10T19:32:39.035535,01 FEB 2022 - 15 APR 2022,"814 Clifton Ave.
Sharon Hill, PA 19079
610-461-8140
Volunteer Prepared Taxes",,26672,English,1088,Neighbor to Neighbor,2022-03-20T00:01:10.166645
2658,Not Required,true,0101000020E6100000014D840D4FE352C046B3B27DC8D94340,2020-01-10T19:32:38.871649,24 JAN 2020 - 14 APR 2020,"3022 New Castle Avenue
New Castle, DE 19720
Volunteer Prepared Taxes","MON 10:00AM-8:00PM
TUE 10:00AM-8:00PM
FRI 10:00AM-4:00PM
SAT 10:00AM-4:00PM",7325,English,2,DE-N Route 9 Library and Innovation Center,2020-07-19T00:00:09.250799
2663,Not Required,true,0101000020E610000098A7734529D652C098A25C1ABF0E4440,2020-01-10T19:32:38.918102,30 JAN 2020 - 15 APR 2020,"139 WEST MAIN STREET
SUITE 2
Norristown, PA 19401
Volunteer Prepared Taxes","WED 10:00AM-5:00PM
THU 10:00AM-5:00PM
SAT 9:00AM-5:00PM",20840,English,2,CWFI Norristown,2020-07-19T00:00:09.250799
2671,Required,true,0101000020E6100000D1967329AEC752C027DA5548F94D4440,2020-01-10T19:32:38.984782,01 FEB 2020 - 12 APR 2020,"910 Milford-Warren Glen Rd
Milford, NJ 08848
877-652-1148
Volunteer Prepared Taxes",,26967,"English,Spanish",2,Hunterdon UW - Milford RRCC,2020-07-19T00:00:09.250799
2653,Required,true,0101000020E6100000228D0A9C6CD852C0492F6AF7AB504440,2020-01-10T19:32:38.832408,08 FEB 2017 - 14 APR 2017,"1200 MAIN STREET
Bethlehem, PA 18018
610-625-7000
Volunteer Prepared Taxes",,23605,English,1078,Moravian College,2022-01-09T00:00:47.989319
2694,Not Required,true,0101000020E6100000454772F90FC852C0055262D7F6004440,2020-01-10T19:32:39.169126,22 JAN 2020 - 15 APR 2020,"160 East Erie Avenue
Philadelphia, PA 19134
215-454-6483
Volunteer Prepared Taxes","MON 5:00PM-8:30PM
WED 5:00PM-8:30PM
SAT 8:00AM-3:30PM",503,English,2,CWFI SCHC Center for Urban Child,2020-07-19T00:00:09.250799
2672,Required,false,0101000020E6100000C1ABE5CE4CE052C0A3C9C51858934340,2020-01-10T19:32:38.995477,31 JAN 2022 - 15 OCT 2022,"655 S. Bay Street
May be prepared offsite; requires return visit
Dover, DE 19901
302-655-0803
Volunteer Prepared Taxes",,3969,English,1088,DE-N Blue Hen Corporate Center VITA,2022-03-20T00:01:10.149109
2695,Not Required,false,0101000020E6100000093543AA28CA52C061C5A9D6C2FC4340,2020-01-10T19:32:39.176779,17 JAN 2022 - 18 APR 2022,"1415 N Broad Street - Suite 221A
Philadelphia, PA 19122
Volunteer Prepared Taxes","MON 10:00AM-7:00PM
TUE 10:00AM-7:00PM
WED 10:00AM-7:00PM
THU 10:00AM-7:00PM
SAT 9:00AM-4:00PM
SUN 9:00PM-4:00PM",18580,English,1088,CWFI VIRTUAL TAX PREP,2022-03-20T00:01:10.254703
2696,Required,false,0101000020E6100000093543AA28CA52C061C5A9D6C2FC4340,2020-01-10T19:32:39.184727,24 JAN 2022 - 15 APR 2022,"1415 N. BROAD STREET
Suite 223
Philadelphia, PA 19122
267-807-1724
Volunteer Prepared Taxes",,20842,"English,Sign Language,Virtual Interpreter Services",1088,CWFI HEADQUARTERS TAX SITE - RELATIONAL,2022-03-20T00:01:10.263668
2701,Required,false,0101000020E610000051A1BAB9F8C852C065ABCB2901FF4340,2020-01-10T19:32:39.223839,24 JAN 2022 - 15 APR 2022,"2708 N. 5th Street
Philadelphia, PA 19133
267-807-1724
Volunteer Prepared Taxes",,520,"English,Sign Language,Virtual Interpreter Services",1088,CWFI True Light Pentecostal Church,2022-03-20T00:01:10.326752
2709,Required,false,0101000020E6100000E44C13B69FE552C05E0F26C5C72D4340,2020-01-10T19:32:39.286843,26 JAN 2022 - 06 APR 2022,"520 Snow Hill Road
Salisbury, MD 21804
410-749-1142
Volunteer Prepared Taxes",,5045,"English,Spanish",1088,SHORE UP! VITA,2022-03-20T00:01:10.415109
2719,Required,false,0101000020E6100000E2CB441152C752C0A19E3E027FDA4340,2020-01-10T19:32:39.365082,02 FEB 2022 - 15 APR 2022,"201 Mullica Hill Rd
Business Hall
Glassboro, NJ 08028
856-256-4024
Volunteer Prepared Taxes",,7702,English,1088,Rowan University,2022-03-20T00:01:10.482107
2720,Not Required,false,0101000020E610000022E17B7F830353C0EBC4E57805604240,2020-01-10T19:32:39.372976,18 JAN 2022 - 14 OCT 2022,"2401 Courthouse Drive
VIRGINIA BEACH, VA 23456
757-385-4483
Volunteer Prepared Taxes","MON 8:00AM-5:00PM
TUE 8:00AM-5:00PM
WED 8:00AM-5:00PM
THU 8:00AM-5:00PM
FRI 8:00AM-5:00PM",12633,English,1088,Commissioner of Revenue - VB,2022-03-20T00:01:10.491076
2692,Required,true,0101000020E6100000199293895BC952C0E8BB5B59A2034440,2020-01-10T19:32:39.15334,24 JAN 2022 - 18 MAR 2022,"4936 Old York Road
Philadelphia, PA 19141
Volunteer Prepared Taxes",,508,"English,Chinese",1080,CWFI INDOCHINESE AMER COUNCIL,2022-01-23T00:00:59.536909
2726,Not Required,false,0101000020E6100000F1F62004E41654C007D15AD1E66C3B40,2020-01-10T19:32:39.41999,03 FEB 2022 - 24 MAR 2022,"3209 Virginia Avenue
Fort Pierce, FL 34981
Volunteer Prepared Taxes",THU 2:00PM-7:00PM,21938,English,1088,Indian River State College Main Campus,2022-03-20T00:01:10.535727
2697,Required,true,0101000020E6100000DAE3857478CA52C0B43EE5982CFA4340,2020-01-10T19:32:39.192619,24 JAN 2022 - 18 APR 2022,"1425 Arch Street
Philadelphia, PA 19102
Volunteer Prepared Taxes",,3278,English,1080,CWFI CENTER CITY TAX SITE,2022-01-23T00:00:59.536909
3128,Not Required,true,0101000020E6100000529B38B9DF815EC03909A52F84A84240,2020-02-25T16:46:44.535998,01 MAR 2020 - 29 MAR 2020,"10800 Torre Avenue
First Floor - Children's Story Room
Self-Prep Taxes Only
Cupertino, CA 95014
Self-Prep Taxes Only",SUN 1:30PM-5:00PM,18806,"English,Mandarin",2,Cupertino City Library FSA,2020-07-19T00:00:09.250799
2688,Required,true,0101000020E61000003430F2B226CB52C0F0FCA204FDF94340,2020-01-10T19:32:39.122061,23 JAN 2017 - 18 APR 2017,"Suburban Station
16th and JFK
Philadelphia, PA 19103
610-543-5022
Volunteer Prepared Taxes",,18387,English,1078,PathWays PA Regional Rail Lines,2022-01-09T00:00:47.989319
2690,Not Required,true,0101000020E6100000AAD72D0263CB52C00DAA0D4E44F74340,2020-01-10T19:32:39.137689,30 JAN 2017 - 17 APR 2017,"1920 South 20th Street
Philadelphia, PA 19146
Volunteer Prepared Taxes","MON 5:00PM-7:30PM
WED 5:00PM-7:30PM
SAT 9:00AM-3:00PM",338,English,1078,CWF Dixon House,2022-01-09T00:00:47.989319
2727,Required,false,0101000020E6100000B900344A971454C0C6BE64E3C1723B40,2020-01-10T19:32:39.427771,05 FEB 2022 - 09 APR 2022,"101 Melody Ln
Fort Pierce, FL 34950
866-882-2991
Volunteer Prepared Taxes",,26544,English,1088,Fort Pierce Library,2022-03-20T00:01:10.545452
2734,Not Required,true,0101000020E6100000390B7BDAE11554C0E8667FA0DC463B40,2020-01-10T19:32:39.483356,08 FEB 2021 - 13 APR 2021,"2195 SE Airoso Boulevard
Port Saint Lucie, FL 34984
Volunteer Prepared Taxes","MON 9:00AM-1:00PM
TUE 9:00AM-1:00PM",2536,English,39,Port St. Lucie Community Center,2021-04-18T00:00:14.573214
2729,Required,false,0101000020E6100000E789E76C01C052C074266DAAEED74340,2020-01-10T19:32:39.443428,08 FEB 2022 - 14 APR 2022,"245 Glassboro Road
Williamstown, NJ 08094
856-629-4614
Volunteer Prepared Taxes",,6874,English,1088,St. Matthews CDC,2022-03-20T00:01:10.558309
2735,Required,false,0101000020E61000002191B6F1271454C0BABE0F0709513B40,2020-01-10T19:32:39.491171,07 FEB 2022 - 06 APR 2022,"8311 S US Hwy 1
Port Saint Lucie, FL 34952
866-882-2991
Volunteer Prepared Taxes",,9727,English,1088,Mustard Seed Ministries Port St. Lucie,2022-03-20T00:01:10.594765
2738,Not Required,false,0101000020E6100000F584251E50B052C00647C9AB731C4440,2020-01-10T19:32:39.514514,08 FEB 2022 - 15 APR 2022,"39 North Clinton Ave
Trenton, NJ 08609
Volunteer Prepared Taxes","TUE 12:00PM-3:00PM
WED 12:00PM-3:00PM
THU 12:00PM-3:00PM",18090,English,1088,Mercer CASH - Catholic Charities of Trenton,2022-03-20T00:01:10.625923
2741,Required,false,0101000020E6100000C0B33D7AC32A54C05F7EA7C98CAF3A40,2020-01-10T19:32:39.537935,24 FEB 2022 - 14 APR 2022,"33 West Avenue A
Located in Bridges at Belle Glade
Belle Glade, FL 33430
Volunteer Prepared Taxes",,22029,"English,Spanish",1088,CPSFL Prosperity Center Belle Glade,2022-03-20T00:01:10.645571
2748,Not Required,false,0101000020E61000007A36AB3E57AC52C0A9C1340C1F1B4440,2020-01-10T19:32:39.593878,08 FEB 2022 - 15 APR 2022,"1 Justice Samuel A. Alito Jr. Way
Hamilton, NJ 08619
Volunteer Prepared Taxes","TUE 5:00PM-8:00PM
WED 5:00PM-8:00PM
THU 9:00AM-12:00PM",7730,English,1088,Mercer CASH - Hamilton Twp Pub Library,2022-03-20T00:01:10.70773
2763,Required,false,0101000020E6100000ECFA05BB619852C0B587BD50C05E4440,2020-01-10T19:32:39.717829,02 FEB 2022 - 13 APR 2022,"214 Main Street
Chatham, NJ 07928
973-635-0603
Volunteer Prepared Taxes",,7700,English,1088,NORWESCAP Library of the Chathams,2022-03-20T00:01:10.814163
2787,Not Required,false,0101000020E61000007765170CAE8D52C0BE4F55A181604440,2020-01-10T19:32:39.905262,24 JAN 2022 - 15 APR 2022,"90 Halsted St
East Orange, NJ 07018
Volunteer Prepared Taxes","MON 12:00PM-5:00PM
TUE 12:00PM-5:00PM
WED 12:00AM-5:00PM
THU 12:00PM-5:00PM
FRI 12:00PM-5:00PM",24863,"English,Spanish",1088,East Orange Senior Center,2022-03-20T00:01:10.985716
2759,Required,true,0101000020E61000008A03E8F7FD6F52C0B1A4DC7D8EC14540,2020-01-10T19:32:39.686987,02 FEB 2021 - 10 APR 2021,"Cornell Cooperative Extension
377 Schroon River Road
Volunteer Prepared Mobile
Warrensburg, NY 12885
800-211-5128
Volunteer Prepared Taxes",,10935,English,39,Warren County Community,2021-04-18T00:00:14.573214
2755,Required,true,0101000020E61000006A865451BC7B52C05610035DFB664540,2020-01-10T19:32:39.655363,21 JAN 2020 - 15 APR 2020,"913 Albany St
Schenectady, NY 12307
518-374-9181
Volunteer Prepared Taxes",,9974,"English,Spanish",2,Schenectady Community Action Program,2020-07-19T00:00:09.250799
2733,Not Required,true,0101000020E61000004162BB7B80B652C021787C7BD7084440,2020-01-10T19:32:39.475608,30 JAN 2017 - 18 APR 2017,"150 East 2nd Street
Burlington, NJ 08016
Volunteer Prepared Taxes","MON 10:00AM-3:00PM
TUE 10:00AM-3:00PM",22301,English,1078,Tabernacle Baptist Church,2022-01-09T00:00:47.989319
2774,Required,true,0101000020E6100000C1029832709652C0198F52094F3C4440,2020-01-10T19:32:39.803632,03 FEB 2020 - 06 APR 2020,"423 Main Street
Sayreville, NJ 08872
732-390-7059
Volunteer Prepared Taxes",,26196,English,2,UWCJ - Sayreville Senior Center,2020-07-19T00:00:09.250799
2784,Required,true,0101000020E6100000DF32A7CB627052C00723F609A0524540,2020-01-10T19:32:39.881807,21 JAN 2020 - 09 APR 2020,"15 Trinity Place
Albany, NY 12202
518-449-5155
Volunteer Prepared Taxes",,3128,"English,Spanish",2,Trinity Alliance of the Capital Region,2020-07-19T00:00:09.250799
2794,Not Required,true,0101000020E610000071033E3F8C8D52C0D34B8C65FA5B4440,2020-01-10T19:32:39.960263,27 JAN 2020 - 15 APR 2020,"428 Hawthorne Ave
Newark, NJ 07108
Volunteer Prepared Taxes","WED 9:00AM-2:00PM
FRI 9:00AM-2:00PM",26797,English,2,Hawthorne Avenue School,2020-07-19T00:00:09.250799
2785,Required,true,0101000020E6100000D3BCE3141D7052C0BBF1EEC858534540,2020-01-10T19:32:39.889541,22 JAN 2020 - 15 APR 2020,"40 North Pearl St
Albany, NY 12243
518-486-9504
Volunteer Prepared Taxes",,9957,"English,Spanish",2,NYS OTDA,2020-07-19T00:00:09.250799
2768,Required,false,0101000020E61000003EE8D9ACFA9A52C08A213999B83F4440,2020-01-10T19:32:39.757176,01 FEB 2022 - 05 APR 2022,"220 South 6th Avenue
Highland Park, NJ 08904
732-819-0052
Volunteer Prepared Taxes",,16756,English,1088,UWCJ - Highland Park Senior Center,2022-03-20T00:01:10.858871
2781,Required,false,0101000020E610000028D714C8EC7052C0E42F2DEA93544540,2020-01-10T19:32:39.858489,14 JAN 2022 - 15 APR 2022,"333 Sheridan Ave.
Albany, NY 12206
518-463-3175
Volunteer Prepared Taxes",,7874,"English,Spanish",1088,Albany Comm. Action Ptnrship,2022-03-20T00:01:10.9495
2790,Required,true,0101000020E610000065C22FF5F36B52C01232906797734540,2020-01-10T19:32:39.928936,31 JAN 2020 - 13 APR 2020,"6 South Main St.
Mechanicville, NY 12118
518-664-8322
Volunteer Prepared Taxes",,9955,English,2,Mechanicville Area Community Services Center,2020-07-19T00:00:09.250799
3129,Required,true,0101000020E61000005C1E6B46069F5EC0344C6DA983284340,2020-02-25T16:46:44.544541,08 FEB 2020 - 18 APR 2020,"17560 Gregor Street
Sonoma, CA 95476
707-938-5131
Volunteer Prepared Taxes",,13479,"Spanish,English",2,La Luz Center,2020-07-19T00:00:09.250799
2782,Required,false,0101000020E610000061DF4E22C27052C070EEAF1EF7534540,2020-01-10T19:32:39.866373,05 FEB 2022 - 09 APR 2022,"1215 Broadway
Albany, NY 12206
888-366-3211
Volunteer Prepared Taxes",,7896,English,1088,Albany Public Star VITA,2022-03-20T00:01:10.958887
2783,Required,false,0101000020E6100000C6A354C2138B52C0AB7823F3C8774440,2020-01-10T19:32:39.874032,05 FEB 2022 - 02 APR 2022,"331 North 11th St
Prospect Park, NJ 07508
973-279-8900
Volunteer Prepared Taxes",,26139,"English,Spanish",1088,New Hope Community Ministries,2022-03-20T00:01:10.967939
2792,Required,false,0101000020E61000009BC761307F0854C0DE59BBED42EF3A40,2020-01-10T19:32:39.944496,24 JAN 2022 - 18 APR 2022,"6415 Indiantown Rd
Jupiter, FL 33458
Volunteer Prepared Taxes",,1072,"English,Spanish",1088,Jupiter Community Action Center,2022-03-20T00:01:11.013669
