,id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at,lat_long,longitude,latitude
2060,1391,Required,False,0101000020E61000001B7FA2B261DC55C02C9CA4F9634C4340,2020-01-10T19:32:28.090875,01 FEB 2022 - 14 APR 2022,"1548 S Hart St Rd
Vincennes, IN 47591
812-888-5880
Volunteer Prepared Taxes",,4064,English,1088,Community United Methodist Church,2022-03-20T00:00:56.642811,POINT (-87.443463 38.596801),-87.443463,38.596801
2061,1400,Not Required,False,0101000020E61000008461C092ABE555C0639B5434D6EA4240,2020-01-10T19:32:28.162466,29 JAN 2022 - 12 APR 2022,"111 S Adams Street
Henderson, KY 42420
Volunteer Prepared Taxes","MON 12:00PM-7:00PM
TUE 12:00PM-7:00PM
SAT 9:00AM-12:00PM",2457,English,1088,Housing Authority of Henderson,2022-03-20T00:00:56.660852,POINT (-87.588597 37.834662),-87.588597,37.834662
2065,7119,Not Required,False,0101000020E6100000823CBB7CEB8D55C06B2DCC423BE74340,2022-01-30T00:00:59.662141,24 JAN 2022 - 26 MAR 2022,"2822 Lafayette Rd.
Indianapolis, IN 46022
Volunteer Prepared Taxes","MON 10:00AM-1:30PM
SAT 8:30AM-12:00PM",29333,English,1088,AMVETS Post 99,2022-03-20T00:00:57.392167,POINT (-86.217498 39.806496),-86.217498,39.806496
2066,7183,Required,False,0101000020E61000000E15E3FC4DB855C0D68EE21C756C4240,2022-02-13T00:00:56.564269,21 JAN 2022 - 15 APR 2022,"602 East 4th Street
Volunteer Prepared and Self Prep
Russellville, KY 42276
270-731-7192
Self-Prep Taxes Only",,19706,English,1088,Logan Co Good Samaritan FSA,2022-03-20T00:00:57.418882,POINT (-86.87976 36.847324),-86.87976,36.847324
2067,3786,Not Required,False,0101000020E6100000DA54DD239B8255C053094FE8F5234440,2020-02-25T16:46:58.083933,24 JAN 2022 - 08 APR 2022,"127 E. Madison St.
Tipton, IN 46072
Volunteer Prepared Taxes","MON 10:00AM-7:00PM
TUE 10:00AM-7:00PM
WED 10:00AM-7:00PM
THU 10:00AM-7:00PM
FRI 10:00AM-5:00PM
SAT 10:00AM-5:00PM",22262,English,1088,UWHC - TIPTON COUNTY PUBLIC LIBRARY,2022-03-20T00:00:57.500622,POINT (-86.040719 40.280942),-86.040719,40.280942
2068,3787,Not Required,False,0101000020E61000009D82FC6CE48755C07730629F00E44340,2020-02-25T16:46:58.092216,29 JAN 2022 - 18 APR 2022,"2236 East 10th St
Indianapolis, IN 46201
Volunteer Prepared Taxes","MON 10:00AM-6:00PM
TUE 10:00AM-6:00PM
WED 10:00AM-8:00PM
SAT 9:00AM-2:00PM",7987,"English,Virtual Interpreter Services",1088,IABC SUPERSITE (JOHN BONER NEIGHBORHOOD CENTERS),2022-03-20T00:00:57.509394,POINT (-86.123317 39.781269),-86.123317,39.781269
2069,3783,Required,False,0101000020E61000005C936E4BE48455C0D93D7958A8E94340,2020-02-25T16:46:58.054175,01 FEB 2022 - 11 APR 2022,"5420 East 38th Street
Indianapolis, IN 46218
317-375-4350
Volunteer Prepared Taxes",,12310,"English,Spanish",1088,Mobile 1 - East 38th Street Library,2022-03-20T00:00:57.545037,POINT (-86.076434 39.82545),-86.076434,39.82545
2070,3789,Not Required,False,0101000020E61000004C6F7F2E1A7E55C0B4C876BE9F3C4440,2020-02-25T16:46:58.124366,24 JAN 2022 - 08 APR 2022,"421 S. Harrison St.
Greentown, IN 46936
Volunteer Prepared Taxes","MON 8:00AM-4:00PM
TUE 8:00AM-8:00PM
WED 8:00PM-4:00PM
THU 8:00AM-8:00PM
FRI 8:00AM-4:00PM
SAT 9:00AM-1:00PM",28244,English,1088,UWHC - Greentown Public Library,2022-03-20T00:00:57.554025,POINT (-85.970348 40.473625),-85.970348,40.473625
2071,1490,Required,False,0101000020E6100000A9DC442DCD6C55C08194D8B5BD774540,2020-01-10T19:32:28.906474,10 FEB 2022 - 06 APR 2022,"1311 Chicago Dr. SW
Wyoming, MI 49509
616-241-4006
Volunteer Prepared Taxes",,4102,"English,Spanish",1088,United Church Outreach Ministries,2022-03-20T00:00:57.571436,POINT (-85.700023 42.935477),-85.700023,42.935477
2072,3856,Required,False,0101000020E6100000FAEE5696E8F955C0632992AF049E3E40,2020-02-25T16:46:59.499489,24 JAN 2022 - 13 APR 2022,"2605 U.S. Highway 98
Daphne, AL 36526
251-289-9478
Volunteer Prepared Taxes",,27240,English,1088,SARPC Daphne Public Library TCE,2022-03-20T00:00:58.997854,POINT (-87.904821 30.617259),-87.904821,30.617259
2073,3962,Required,False,0101000020E6100000F03499F1B69E54C09701672959324440,2020-02-25T16:47:01.741038,25 JAN 2022 - 14 APR 2022,"305 East High Street
Mount Vernon, OH 43050
740-397-5721
Volunteer Prepared Taxes",,27692,English,1088,"United Way of Knox County Ohio, Inc.",2022-03-20T00:01:00.817397,POINT (-82.479916 40.393346),-82.479916,40.393346
2074,7274,Required,False,0101000020E61000008978EBFCDB4051C0F7E978CC40374640,2022-02-27T00:01:39.789123,17 FEB 2022 - 14 APR 2022,"9 Field Street
Belfast, ME 04915
866-811-5695
Volunteer Prepared Taxes",,31065,"English,Sign Language",1088,Waldo CAP,2022-03-20T00:01:14.749585,POINT (-69.013427 44.431665),-69.013427,44.431665
2075,7275,Required,False,0101000020E610000021B07268913151C02CD49AE61D674640,2022-02-27T00:01:39.802476,16 FEB 2022 - 15 APR 2022,"262 Harlow Street
Bangor, ME 04401
866-811-5695
Volunteer Prepared Taxes",,31059,"English,Sign Language",1088,Penquis CAP - Bangor VITA,2022-03-20T00:01:14.760732,POINT (-68.7745 44.8056),-68.7745,44.8056
2076,7276,Required,False,0101000020E6100000E146CA16492051C092955F0663AE4640,2022-02-27T00:01:39.821759,15 FEB 2022 - 12 APR 2022,"9 Main Street
Suite 2
Lincoln, ME 04457
866-811-5695
Volunteer Prepared Taxes",,31063,"English,Sign Language",1088,Penquis CAP - Lincoln VITA,2022-03-20T00:01:14.787644,POINT (-68.504461 45.362397),-68.504461,45.362397
2079,188,Required,False,0101000020E6100000EB8B84B69CE45DC0F4311F10E80C4240,2020-01-10T19:32:17.888104,29 JAN 2022 - 09 APR 2022,"900 DAIRY AVE
Corcoran, CA 93212
559-904-8854
Volunteer Prepared Taxes",,25847,"English,Spanish",1088,KCAO VITA Site Corcoran,2022-03-20T00:00:43.911212,POINT (-119.572065 36.100832),-119.572065,36.100832
2080,6942,Required,False,0101000020E61000007B14AE47E16B55C01BA034D4287E4540,2022-01-23T00:00:50.15253,04 FEB 2022 - 08 APR 2022,"1224 Davis Ave NW
Grand Rapids, MI 49504
800-887-1107
Volunteer Prepared Taxes",,29720,English,1088,DU@Trinity Reformed Church,2022-03-20T00:00:57.597961,POINT (-85.685625 42.985621),-85.685625,42.985621
2082,1493,Required,False,0101000020E6100000C26D6DE1796B55C0E4F38AA71E7B4540,2020-01-10T19:32:28.935032,05 FEB 2022 - 09 APR 2022,"50 Front Ave SW
School of Accounting
Grand Rapids, MI 49504
800-887-1107
Volunteer Prepared Taxes",,13337,English,1088,GVSU Pew Campus BAP,2022-03-20T00:00:57.606988,POINT (-85.679314 42.961873),-85.679314,42.961873
2083,3978,Required,False,0101000020E61000004F95EF19896554C09D2FF65E7CBB4440,2020-02-25T16:47:02.283168,29 JAN 2022 - 16 APR 2022,"13815 Kinsman Road
Cleveland, OH 44120
216-436-2000
Volunteer Prepared Taxes",,24784,English,1088,Mt. Pleasant,2022-03-20T00:01:01.702461,POINT (-81.586493 41.464733),-81.586493,41.464733
2084,3984,Required,False,0101000020E61000001C5DA5BBEB6354C054E1CFF066854440,2020-02-25T16:47:02.339721,31 JAN 2022 - 15 APR 2022,"1060 Kenmore Blvd
Akron, OH 44314
330-376-6660
Volunteer Prepared Taxes",,25527,English,1088,United Way of Summit and Medina - Financial Empowerment Center,2022-03-20T00:01:01.764938,POINT (-81.561263 41.042204),-81.561263,41.042204
2085,1975,Required,False,0101000020E6100000C6850321594D54C06C7C26FBE7B14340,2020-01-10T19:32:33.000524,04 FEB 2022 - 08 APR 2022,"101 Lafayette Street
Pleasants County Library
Drop-Off Site.  Return Visit Required.
Saint Marys, WV 26170
304-482-8153
Volunteer Prepared Taxes",,2786,English,1088,Community Resources - Pleasants,2022-03-20T00:01:02.315022,POINT (-81.208565 39.389892),-81.208565,39.389892
2086,4002,Required,False,0101000020E610000052BAF42F492D54C0749A05DA1D884440,2020-02-25T16:47:02.800459,17 FEB 2022 - 07 APR 2022,"3300 Canfield Road
Youngstown, OH 44511
330-540-1947
Volunteer Prepared Taxes",,21875,English,1088,Zion Lutheran Church,2022-03-20T00:01:02.559617,POINT (-80.707592 41.063411),-80.707592,41.063411
2087,4036,Required,False,0101000020E61000005ED5592DB08154C038312427138B4040,2020-02-25T16:47:03.840809,31 JAN 2022 - 30 MAR 2022,"715 West 6th Street
Waynesboro, GA 30830
706-554-2119
Volunteer Prepared Taxes",,27567,English,1088,UGA Burke County Extension,2022-03-20T00:01:04.120554,POINT (-82.026378 33.086522),-82.026378,33.086522
2088,4067,Required,False,0101000020E610000077BD3445804154C09F5BE84A04024140,2020-02-25T16:47:04.600804,01 FEB 2022 - 15 APR 2022,"1915 Harden Street
Columbia, SC 29204
803-626-1696
Volunteer Prepared Taxes",,5876,English,1088,Wateree CAA-Camden (Main Site),2022-03-20T00:01:04.849709,POINT (-81.023454 34.015756),-81.023454,34.015756
2089,4058,Not Required,False,0101000020E6100000AB5FE97C784854C0C58F31772DA74040,2020-02-25T16:47:04.493005,03 FEB 2022 - 15 APR 2022,"481 Porter Drive
Denmark, SC 29042
Volunteer Prepared Taxes",THU 3:00PM-6:00PM,26952,English,1088,Voorhees  College VITA,2022-03-20T00:01:05.127639,POINT (-81.132354 33.306075),-81.132354,33.306075
2090,7278,Not Required,False,0101000020E6100000683C11C479B750C0300DC347C4443240,2022-02-27T00:01:39.873286,14 FEB 2022 - 18 APR 2022,"Municipio de Lares
Calle Comercio C II
Lares, PR 00669
787-897-2300
Self-Prep Taxes Only","MON 8:00AM-4:00PM
TUE 8:00AM-4:00PM
WED 8:00AM-4:00PM
THU 8:00AM-4:00PM
FRI 8:00AM-4:00PM",31300,"Spanish,English",1088,Municipality of Lares FSA,2022-03-20T00:01:14.851807,POINT (-66.866807 18.26862),-66.866807,18.26862
2091,7279,Required,False,0101000020E61000008A20CEC309BA50C05EBBB4E1B0F83140,2022-02-27T00:01:39.881456,21 FEB 2022 - 18 APR 2022,"Municipio de Guanica
Carr 333 KM 0.3
Guanica, PR 00653
787-821-2777
Self-Prep Taxes Only",,31401,"Spanish,English",1088,Alcaldia Guanica FSA,2022-03-20T00:01:14.860779,POINT (-66.906846 17.971449),-66.906846,17.971449
2094,7280,Not Required,False,0101000020E61000006877483140B050C0B81FF0C0002E3240,2022-02-27T00:01:39.889349,14 FEB 2022 - 18 APR 2022,"Calle Riuz Rivera Esq San Joaquin
Adjuntas, PR 00601
787-829-3310
Self-Prep Taxes Only","MON 8:00AM-4:30PM
TUE 8:00AM-4:30PM
WED 8:00AM-4:30PM
THU 8:00AM-4:30PM
FRI 8:00AM-4:30PM",31289,"Spanish,English",1088,Municipio de Adjuntas FSA,2022-03-20T00:01:14.869644,POINT (-66.753918 18.179699),-66.753918,18.179699
2095,7281,Required,False,0101000020E61000008AC91B60E69A50C0555051F52B513240,2022-02-27T00:01:39.908648,14 FEB 2022 - 18 APR 2022,"Municipio de Morovis
Calle del Carmen Esq Baldorioty
Morovis, PR 00687
787-862-3036
Self-Prep Taxes Only",,31301,"Spanish,English",1088,Municipio de Morovis FSA,2022-03-20T00:01:14.896537,POINT (-66.420311 18.317077),-66.420311,18.317077
2097,7282,Required,False,0101000020E61000005AF10D85CF9150C054FD4AE7C36F3240,2022-02-27T00:01:39.917048,10 FEB 2022 - 18 APR 2022,"Carr 693 Solar 2
Municipio de Dorado
Dorado, PR 00646
787-796-0650
Self-Prep Taxes Only",,31297,"Spanish,English",1088,Mi Escuela Amiga FSA,2022-03-20T00:01:14.905538,POINT (-66.278291 18.436583),-66.278291,18.436583
2098,7283,Required,False,0101000020E6100000A94C3107419E50C01C23D923D4203240,2022-02-27T00:01:39.92579,14 FEB 2022 - 18 APR 2022,"Calle Munoz Rivera 27
Villalba, PR 00766
787-847-2500
Self-Prep Taxes Only",,31088,"Spanish,English",1088,Antigua Biblioteca Publica FSA,2022-03-20T00:01:14.914699,POINT (-66.472719 18.128237),-66.472719,18.128237
2103,205,Not Required,False,0101000020E610000071395E81E8935EC09CC58B8521A84440,2020-01-10T19:32:18.02647,31 JAN 2022 - 15 APR 2022,"205 Chestnut Street
Volunteer Prepared and Self-Prep
MOUNT SHASTA, CA 96067
Volunteer Prepared Taxes","MON 9:00AM-4:00PM
TUE 9:00AM-4:00PM
WED 9:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-4:00PM",9144,"English,Spanish",1088,JEDI,2022-03-20T00:00:44.015279,POINT (-122.311066 41.313523),-122.311066,41.313523
2106,206,Required,False,0101000020E61000000F63D2DF4BC25DC0DFE1766858B24140,2020-01-10T19:32:18.034918,01 FEB 2022 - 31 MAR 2022,"3701 N Sillect Ave
Bakersfield, CA 93308
661-834-1820
Volunteer Prepared Taxes",,22245,"English,Spanish",1088,UWK Mobile - Kern County Child Support Services,2022-03-20T00:00:44.046159,POINT (-119.035881 35.393323),-119.035881,35.393323
2107,319,Required,False,0101000020E610000093E34EE9607A5DC0DFDFA0BDFAEA4040,2020-01-10T19:32:18.986422,29 JAN 2022 - 26 MAR 2022,"250 E. Center St.
Anaheim, CA 92805
714-765-4500
Volunteer Prepared Taxes",,2232,"English,Spanish,Korean",1088,Downtown Anaheim Community Center,2022-03-20T00:00:45.034366,POINT (-117.912165 33.835777),-117.912165,33.835777
2108,1531,Required,False,0101000020E61000001327F73B149C55C0573D601E32814240,2020-01-10T19:32:29.371475,12 FEB 2022 - 09 APR 2022,"247 Double Springs Road
Bowling Green, KY 42101
270-467-7156
Volunteer Prepared Taxes",,1101,English,1088,The Learning Center,2022-03-20T00:00:57.899878,POINT (-86.438735 37.009342),-86.438735,37.009342
2110,1533,Required,False,0101000020E6100000F5F3A622159C55C09CBF0985087C4240,2020-01-10T19:32:29.386861,01 FEB 2022 - 15 APR 2022,"201 West Professional Park Ct
Bowling Green, KY 42104
270-746-7470
Volunteer Prepared Taxes",,5633,English,1088,Kdr - Bowling Green,2022-03-20T00:00:57.918807,POINT (-86.43879 36.96901),-86.43879,36.96901
2111,1535,Required,False,0101000020E61000004D874ECFBB4356C05AD8D30E7F613E40,2020-01-10T19:32:29.402547,27 JAN 2022 - 12 APR 2022,"500 24th Street
Gulfport, MS 39507
228-284-6776
Volunteer Prepared Taxes",,25566,English,1088,Community Action of South Mississippi - Harrison County,2022-03-20T00:00:57.928211,POINT (-89.058338 30.380845),-89.058338,30.380845
2113,1537,Required,False,0101000020E6100000BD19355F255A55C0842EE1D05B404540,2020-01-10T19:32:29.418108,07 FEB 2022 - 11 APR 2022,"330 N Grove St
Drop off, may require a return visit
Delton, MI 49046
800-887-1107
Volunteer Prepared Taxes",,20563,English,1088,BCUW @ Delton District Library,2022-03-20T00:00:57.946959,POINT (-85.408531 42.502802),-85.408531,42.502802
2116,6944,Required,False,0101000020E6100000B1C398F4F77855C02AE27492AD7A4340,2022-01-23T00:00:50.462633,29 JAN 2022 - 15 APR 2022,"113 North Chestnut
suite 301
Seymour, IN 47274
812-522-5450
Volunteer Prepared Taxes",,25525,"English,Spanish",1088,JCUW- Mobile site,2022-03-20T00:00:57.981993,POINT (-85.890134 38.958422),-85.890134,38.958422
2117,2166,Required,False,0101000020E61000001763601DC7AC53C044F8174163944540,2020-01-10T19:32:34.639381,01 FEB 2022 - 05 APR 2022,"23 East Ave.
Lockport, NY 14094
716-712-2060
Volunteer Prepared Taxes",,23631,English,1088,CCCS of Buffalo Inc- Lockport Public Library,2022-03-20T00:01:04.645868,POINT (-78.699653 43.159279),-78.699653,43.159279
2121,4161,Not Required,False,0101000020E61000006E88F19A573753C0CEA623809B214440,2020-02-25T16:47:06.834738,31 JAN 2022 - 14 APR 2022,"1514 Derry Street
Money In Your Pocket
Harrisburg, PA 17104
Volunteer Prepared Taxes",TUE 6:00AM-8:30PM,2747,"English,Spanish",1088,MIYP Tri County Community Action,2022-03-20T00:01:08.109396,POINT (-76.864722 40.262558),-76.864722,40.262558
2122,2496,Required,False,0101000020E610000067B5C01E130853C0BF9CD9AED0834540,2020-01-10T19:32:37.412085,18 JAN 2022 - 31 DEC 2022,"Eastside Business Center, PEACE Inc.
1201 East Fayette St. Suite 22
Syracuse, NY 13210
315-634-3756
Volunteer Prepared Taxes",,12611,"English,Spanish",1088,"PEACE, Inc. Free Tax Prep",2022-03-20T00:01:08.422543,POINT (-76.126167 43.029806),-76.126167,43.029806
2123,4185,Required,False,0101000020E6100000D57B2AA73D3A53C02849D74CBE4F4340,2020-02-25T16:47:07.823513,12 MAR 2022 - 15 OCT 2022,"3195 Old Washington Road
Suite 102
Waldorf, MD 20602
240-585-5280
Volunteer Prepared Taxes",,25191,English,1088,Community Tax Experts Tax Site,2022-03-20T00:01:09.350667,POINT (-76.910013 38.622995),-76.910013,38.622995
2124,4381,Required,False,0101000020E6100000718DCF64FF1554C0FD2E6CCD56E23940,2020-02-25T16:47:11.487279,29 JAN 2022 - 09 APR 2022,"6801 West 30 Avenue
Hialeah, FL 33018
305-556-4442
Volunteer Prepared Taxes",,26081,"English,Spanish",1088,St. Barbara Catholic Church,2022-03-20T00:01:12.360839,POINT (-80.343713 25.884137),-80.343713,25.884137
2125,7284,Required,False,0101000020E61000002CB98AC56FA050C098F738D3840D3240,2022-02-27T00:01:39.933852,14 FEB 2022 - 18 APR 2022,"Municipio de Juana Diaz
Calle Degetau 35
Juana Diaz, PR 00795
787-837-2185
Self-Prep Taxes Only",,31299,"Spanish,English",1088,Municipio Juana Diaz FSA,2022-03-20T00:01:14.923451,POINT (-66.506822 18.052808),-66.506822,18.052808
2126,7285,Required,False,0101000020E6100000DE74CB0EF18850C0CFBEF2203D713240,2022-02-27T00:01:39.947034,15 FEB 2022 - 18 APR 2022,"Ave Barbosa 36
Catano, PR 00962
787-788-0404
Self-Prep Taxes Only",,31274,"Spanish,English",1088,Centro Convenciones Municipio de Catano FSA,2022-03-20T00:01:14.941704,POINT (-66.139713 18.442339),-66.139713,18.442339
2127,7286,Required,False,0101000020E6100000CE6E2D93E17950C0876D8B321B603240,2022-02-27T00:01:39.977914,01 APR 2022 - 22 MAY 2022,"18400 Autop Roberto Sanchez Vilella
Canovanas, PR 00729
877-722-9832
Self-Prep Taxes Only",,31074,"Spanish,English",1088,UWPR The Outlet 66 Mall FSA,2022-03-20T00:01:15.005006,POINT (-65.904393 18.375415),-65.904393,18.375415
2131,209,Required,False,0101000020E6100000C05DF6EB4EC05DC0BDFF8F1326B04140,2020-01-10T19:32:18.060641,18 JAN 2022 - 02 DEC 2022,"300 19th Street
Volunteer prepared and Self-Prep
Bakersfield, CA 93301
661-336-5200
Volunteer Prepared Taxes",,3050,"English,Spanish",1088,CAPK MAIN,2022-03-20T00:00:44.06488,POINT (-119.004817 35.376162),-119.004817,35.376162
2133,1543,Not Required,False,0101000020E61000003D450E1137BE55C0268C6665FB664140,2020-01-10T19:32:29.465387,01 FEB 2022 - 12 APR 2022,"603 South Jefferson Street
Athens, AL 35611
Volunteer Prepared Taxes","MON 10:15AM-4:00PM
TUE 10:15AM-4:00PM
THU 10:15AM-4:00PM",8661,"Spanish,English",1088,Athens Limestone Public Library,2022-03-20T00:00:58.07765,POINT (-86.972111 34.804547),-86.972111,34.804547
2134,1545,Required,False,0101000020E61000009E077767ED2556C08F8D40BCAEEB3E40,2020-01-10T19:32:29.480942,25 JAN 2022 - 14 APR 2022,"11 Holmes St
Lucedale, MS 39452
601-947-5989
Volunteer Prepared Taxes",,25572,English,1088,Community Action of South Mississippi - George County,2022-03-20T00:00:58.133168,POINT (-88.592615 30.920635),-88.592615,30.920635
2136,1550,Not Required,False,0101000020E6100000669FC728CFBE55C063B66455844D4140,2020-01-10T19:32:29.520519,02 FEB 2022 - 13 APR 2022,"504 Cherry Street, North
Decatur, AL 35601
Volunteer Prepared Taxes","MON 1:00PM-5:00PM
WED 1:00PM-5:00PM
SAT 9:30AM-1:00PM",5893,"Spanish,English",1088,Decatur Public Library,2022-03-20T00:00:58.163625,POINT (-86.981394 34.605601),-86.981394,34.605601
2137,7185,Not Required,False,0101000020E610000004ADC090D59F55C0892650C4222A4140,2022-02-13T00:00:57.423041,01 FEB 2022 - 13 APR 2022,"800 N Main Street
Arab, AL 35016
Volunteer Prepared Taxes","TUE 8:00AM-12:00PM
WED 8:00AM-12:00PM
THU 8:00AM-12:00PM",29322,English,1088,Arab City VITA,2022-03-20T00:00:58.763785,POINT (-86.49741 34.329186),-86.49741,34.329186
2138,1686,Not Required,False,0101000020E6100000BBD573D2FB5055C0C79BFC169D124240,2020-01-10T19:32:30.625901,01 FEB 2022 - 08 APR 2022,"401 E Commercial Avenue
Monterey, TN 38574
Volunteer Prepared Taxes","MON 10:30AM-12:00PM
 1:00PM-4:00PM
TUE 10:30AM-12:00PM
 1:00PM-4:00PM
WED 10:30AM-12:00PM
 1:00PM-4:00PM
THU 10:30AM-12:00PM
 1:00PM-5:00PM
FRI 10:30AM-12:00PM
 1:00PM-4:00PM",21804,English,1088,Monterey Branch Library,2022-03-20T00:00:59.349296,POINT (-85.26537 36.145419),-85.26537,36.145419
2139,1799,Required,False,0101000020E6100000365B79C9FF0455C0419AB1683A7B4240,2020-01-10T19:32:31.560682,01 FEB 2022 - 14 APR 2022,"15100 N. US 25 E Ste 2
Corbin, KY 40701
606-528-3322
Volunteer Prepared Taxes",,645,English,1088,Kdr - Corbin,2022-03-20T00:01:00.161937,POINT (-84.078112 36.96272),-84.078112,36.96272
2140,2167,Not Required,False,0101000020E61000008E5C37A5BCF853C0F10EF0A485E54240,2020-01-10T19:32:34.647242,01 FEB 2022 - 13 MAY 2022,"9212 Winterberry Avenue
Suite E
COVINGTON, VA 24426
Volunteer Prepared Taxes","MON 9:00AM-5:00PM
TUE 9:00AM-5:00PM
WED 9:00AM-5:00PM
THU 9:00AM-5:00PM
FRI 9:00AM-5:00PM",5196,English,1088,Alleghany Commissioner of Revenue,2022-03-20T00:01:04.629883,POINT (-79.886514 37.793141),-79.886514,37.793141
2141,4416,Required,False,0101000020E610000045F64196055D52C03EEB1A2D07B24440,2020-02-25T16:47:11.86272,02 FEB 2022 - 02 APR 2022,"152 Deer Hill Avenue
Suite 104
Danbury, CT 06810
Volunteer Prepared Taxes",,100,"English,Portuguese,Spanish,Vietnamese,Chinese,Farsi,French",1088,"Danbury VITA, Inc.",2022-03-20T00:01:12.65771,POINT (-73.453466 41.390844),-73.453466,41.390844
2142,4417,Required,False,0101000020E610000062F9F36DC11E54C013F3ACA4157B3940,2020-02-25T16:47:11.875956,18 FEB 2022 - 01 JUN 2022,"151 NW 11th Street
Suite E400
Appointment only
Homestead, FL 33030
786-527-2580
Volunteer Prepared Taxes",,26111,"English,Spanish",1088,Catalyst Miami South Dade,2022-03-20T00:01:12.66671,POINT (-80.480556 25.480799),-80.480556,25.480799
2143,4420,Required,False,0101000020E61000007442E8A04B1F54C0772E8CF4A2723940,2020-02-25T16:47:11.911126,01 FEB 2022 - 15 NOV 2022,"778 W. Palm Drive
Appointment Only
Florida City, FL 33034
305-246-0357
Volunteer Prepared Taxes",,2906,"Spanish,English",1088,Coalition of Florida Farmworker Organizations (COFFO),2022-03-20T00:01:12.684708,POINT (-80.488991 25.447799),-80.488991,25.447799
