ZCTA5,City,State,County,Org ID,United Way,#e-filed returns
35004,Moody,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",9.0
35005,Adamsville,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",12.0
35006,Adger,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",6.0
35007,Alabaster,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",7.0
35010,Alexander City,AL,Tallapoosa,01003F,"Lake Martin Area United Way, Inc.",51.0
35014,Alpine,AL,Talladega,01490F,"United Way of North Talladega, Inc.",2.0
35016,Arab,AL,Marshall,01001F,United Way of Marshall County,27.0
35020,Bessemer,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",9.0
35022,Bessemer,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",20.0
35023,Bessemer,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",13.0
35031,Blountsville,AL,Blount,01100F,"United Way of Central Alabama, Inc.",4.0
35033,Bremen,AL,Cullman,01140F,United Way of Cullman County,2.0
35040,Calera,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",40.0
35042,Centreville,AL,Bibb,01132F,Chilton County United Way,4.0
35043,Chelsea,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",7.0
35044,Childersburg,AL,Talladega,01480F,United Way of Sylacauga,3.0
35045,Clanton,AL,Chilton,01132F,Chilton County United Way,3.0
35049,Cleveland,AL,Blount,01100F,"United Way of Central Alabama, Inc.",5.0
35051,Columbiana,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",5.0
35054,Cropwell,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",1.0
35055,Cullman,AL,Cullman,01140F,United Way of Cullman County,4.0
35057,Cullman,AL,Cullman,01140F,United Way of Cullman County,1.0
35058,Cullman,AL,Cullman,01140F,United Way of Cullman County,3.0
35062,Dora,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",4.0
35063,Empire,AL,Walker,01100F,"United Way of Central Alabama, Inc.",12.0
35064,Fairfield,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",10.0
35068,Fultondale,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",8.0
35071,Gardendale,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",16.0
35073,Graysville,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",2.0
35077,Hanceville,AL,Cullman,01140F,United Way of Cullman County,2.0
35078,Harpersville,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",2.0
35079,Hayden,AL,Blount,01100F,"United Way of Central Alabama, Inc.",6.0
35080,Helena,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",20.0
35085,Jemison,AL,Chilton,01132F,Chilton County United Way,1.0
35089,Kellyton,AL,Coosa,01003F,"Lake Martin Area United Way, Inc.",2.0
35094,Leeds,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",33.0
35096,Lincoln,AL,Talladega,01100F,"United Way of Central Alabama, Inc.",14.0
35111,McCalla,AL,Tuscaloosa,01100F,"United Way of Central Alabama, Inc.",36.0
35112,Margaret,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",2.0
35114,Maylene,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",2.0
35115,Montevallo,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",18.0
35116,Morris,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",2.0
35117,Mount Olive,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",4.0
35118,Mulga,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",2.0
35120,Odenville,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",6.0
35121,Oneonta,AL,Blount,01100F,"United Way of Central Alabama, Inc.",50.0
35124,Pelham,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",24.0
35125,Pell City,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",7.0
35126,Pinson,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",32.0
35127,Pleasant Grove,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",7.0
35128,Pell City,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",4.0
35131,Ragland,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",3.0
35133,Remlap,AL,Blount,01100F,"United Way of Central Alabama, Inc.",6.0
35143,Shelby,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",4.0
35146,Springville,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",9.0
35147,Sterrett,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",2.0
35148,Sumiton,AL,Walker,01100F,"United Way of Central Alabama, Inc.",6.0
35149,Sycamore,AL,Talladega,01480F,United Way of Sylacauga,3.0
35150,Sylacauga,AL,Talladega,01480F,United Way of Sylacauga,36.0
35151,Sylacauga,AL,Talladega,01003F,"Lake Martin Area United Way, Inc.",2.0
35160,Talladega,AL,Talladega,01490F,"United Way of North Talladega, Inc.",16.0
35172,Trafford,AL,Blount,01100F,"United Way of Central Alabama, Inc.",2.0
35173,Trussville,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",18.0
35175,Union Grove,AL,Marshall,01001F,United Way of Marshall County,4.0
35179,Vinemont,AL,Cullman,01140F,United Way of Cullman County,3.0
35180,Warrior,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",20.0
35186,Wilsonville,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",4.0
35188,Woodstock,AL,Bibb,01510U,"United Way of West Alabama, Inc.",4.0
35203,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",6.0
35204,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",7.0
35205,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",42.0
35206,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",18.0
35207,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",8.0
35208,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",10.0
35209,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",32.0
35210,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",16.0
35211,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",30.0
35212,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",10.0
35213,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",10.0
35214,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",15.0
35215,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",41.0
35216,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",66.0
35217,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",13.0
35218,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",6.0
35221,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",3.0
35222,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",16.0
35223,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",3.0
35226,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",31.0
35228,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",7.0
35233,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",2.0
35234,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",4.0
35235,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",26.0
35242,Birmingham,AL,Shelby,01100F,"United Way of Central Alabama, Inc.",58.0
35243,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",28.0
35244,Birmingham,AL,Jefferson,01100F,"United Way of Central Alabama, Inc.",34.0
35401,Tuscaloosa,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",12.0
35404,Tuscaloosa,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",8.0
35405,Tuscaloosa,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",20.0
35406,Tuscaloosa,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",6.0
35444,Brookwood,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",6.0
35446,Buhl,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",1.0
35452,Coker,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",1.0
35453,Cottondale,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",5.0
35456,Duncanville,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",2.0
35463,Fosters,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",2.0
35470,Livingston,AL,Sumter,01510U,"United Way of West Alabama, Inc.",1.0
35473,Northport,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",3.0
35474,Moundville,AL,Hale,01510U,"United Way of West Alabama, Inc.",2.0
35476,Northport,AL,Tuscaloosa,01510U,"United Way of West Alabama, Inc.",2.0
35481,Reform,AL,Pickens,01510U,"United Way of West Alabama, Inc.",1.0
35501,Jasper,AL,Walker,01100F,"United Way of Central Alabama, Inc.",8.0
35504,Jasper,AL,Walker,01100F,"United Way of Central Alabama, Inc.",3.0
35548,Brilliant,AL,Marion,01285F,United Way of Guin,1.0
35550,Cordova,AL,Walker,01100F,"United Way of Central Alabama, Inc.",3.0
35565,Haleyville,AL,Winston,01140F,United Way of Cullman County,4.0
35570,Hamilton,AL,Marion,01285F,United Way of Guin,6.0
35575,Lynn,AL,Winston,01140F,United Way of Cullman County,2.0
35578,Nauvoo,AL,Walker,01100F,"United Way of Central Alabama, Inc.",2.0
35579,Oakman,AL,Walker,01100F,"United Way of Central Alabama, Inc.",4.0
35580,Parrish,AL,Walker,01100F,"United Way of Central Alabama, Inc.",4.0
35586,Sulligent,AL,Lamar,01510U,"United Way of West Alabama, Inc.",1.0
35593,Vina,AL,Franklin,01230F,United Way of Northwest Alabama,2.0
35594,Winfield,AL,Fayette,01285F,United Way of Guin,2.0
35601,Decatur,AL,Morgan,01170F,United Way of Morgan County,2.0
35603,Decatur,AL,Morgan,01170F,United Way of Morgan County,8.0
35611,Athens,AL,Limestone,01050F,United Way of Athens & Limestone County,4.0
35613,Athens,AL,Limestone,01050F,United Way of Athens & Limestone County,3.0
35614,Athens,AL,Limestone,01050F,United Way of Athens & Limestone County,4.0
35619,Danville,AL,Lawrence,01170F,United Way of Morgan County,3.0
35620,Elkmont,AL,Limestone,01300F,"United Way of Madison County, Inc.",1.0
35622,Falkville,AL,Morgan,01170F,United Way of Morgan County,2.0
35630,Florence,AL,Lauderdale,01230F,United Way of Northwest Alabama,4.0
35633,Florence,AL,Lauderdale,01230F,United Way of Northwest Alabama,2.0
35634,Florence,AL,Lauderdale,01230F,United Way of Northwest Alabama,1.0
35640,Hartselle,AL,Morgan,01170F,United Way of Morgan County,3.0
35646,Leighton,AL,Colbert,01230F,United Way of Northwest Alabama,1.0
35648,Lexington,AL,Lauderdale,01230F,United Way of Northwest Alabama,1.0
35650,Moulton,AL,Lawrence,01360F,Lawrence County United Way,2.0
35653,Russellville,AL,Franklin,01230F,United Way of Northwest Alabama,10.0
35654,Russellville,AL,Franklin,01230F,United Way of Northwest Alabama,6.0
35660,Sheffield,AL,Colbert,01230F,United Way of Northwest Alabama,1.0
35661,Muscle Shoals,AL,Colbert,01230F,United Way of Northwest Alabama,9.0
35670,Somerville,AL,Morgan,01170F,United Way of Morgan County,3.0
35672,Town Creek,AL,Lawrence,01360F,Lawrence County United Way,2.0
35740,Bridgeport,AL,Jackson,45020F,United Way of Greater Chattanooga,3.0
35741,Brownsboro,AL,Madison,01300F,"United Way of Madison County, Inc.",2.0
35747,Grant,AL,Marshall,01001F,United Way of Marshall County,8.0
35749,Harvest,AL,Madison,01300F,"United Way of Madison County, Inc.",18.0
35750,Hazel Green,AL,Madison,01300F,"United Way of Madison County, Inc.",2.0
35755,Langston,AL,Marshall,01001F,United Way of Marshall County,2.0
35756,Madison,AL,Limestone,01300F,"United Way of Madison County, Inc.",16.0
35757,Madison,AL,Madison,01300F,"United Way of Madison County, Inc.",14.0
35758,Madison,AL,Madison,01300F,"United Way of Madison County, Inc.",7.0
35759,Meridianville,AL,Madison,01300F,"United Way of Madison County, Inc.",1.0
35760,New Hope,AL,Madison,01300F,"United Way of Madison County, Inc.",8.0
35761,New Market,AL,Madison,01300F,"United Way of Madison County, Inc.",2.0
35763,Owens Cross Roads,AL,Madison,01300F,"United Way of Madison County, Inc.",2.0
35768,Scottsboro,AL,Jackson,01001F,United Way of Marshall County,4.0
35769,Scottsboro,AL,Jackson,01001F,United Way of Marshall County,10.0
35773,Toney,AL,Madison,01300F,"United Way of Madison County, Inc.",6.0
35775,Valhermoso Springs,AL,Morgan,01170F,United Way of Morgan County,1.0
35801,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",9.0
35802,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",8.0
35803,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",12.0
35805,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",9.0
35806,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",11.0
35808,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",1.0
35810,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",15.0
35811,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",15.0
35816,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",8.0
35824,Huntsville,AL,Madison,01300F,"United Way of Madison County, Inc.",1.0
35901,Gadsden,AL,Etowah,01260F,United Way of Etowah County,4.0
35903,Gadsden,AL,Etowah,01260F,United Way of Etowah County,4.0
35904,Gadsden,AL,Etowah,01260F,United Way of Etowah County,4.0
35906,Rainbow City,AL,Etowah,01260F,United Way of Etowah County,2.0
35950,Albertville,AL,Marshall,01001F,United Way of Marshall County,5.0
35951,Albertville,AL,Marshall,01001F,United Way of Marshall County,4.0
35952,Altoona,AL,Etowah,01260F,United Way of Etowah County,12.0
35953,Ashville,AL,Saint Clair,01100F,"United Way of Central Alabama, Inc.",4.0
35954,Attalla,AL,Etowah,01260F,United Way of Etowah County,2.0
35956,Boaz,AL,Etowah,01001F,United Way of Marshall County,1.0
35957,Boaz,AL,Marshall,01001F,United Way of Marshall County,12.0
35959,Cedar Bluff,AL,Cherokee,01030F,"United Way of East Central Alabama, Inc.",2.0
35961,Collinsville,AL,DeKalb,01260F,United Way of Etowah County,3.0
35962,Crossville,AL,DeKalb,01001F,United Way of Marshall County,8.0
35967,Fort Payne,AL,DeKalb,01001F,United Way of Marshall County,4.0
35971,Fyffe,AL,DeKalb,01001F,United Way of Marshall County,1.0
35974,Geraldine,AL,DeKalb,01001F,United Way of Marshall County,2.0
35975,Groveoak,AL,DeKalb,01001F,United Way of Marshall County,2.0
35976,Guntersville,AL,Marshall,01001F,United Way of Marshall County,30.0
35980,Horton,AL,Marshall,01001F,United Way of Marshall County,6.0
35986,Rainsville,AL,DeKalb,01001F,United Way of Marshall County,1.0
35989,Valley Head,AL,DeKalb,01001F,United Way of Marshall County,1.0
36006,Billingsley,AL,Autauga,01350U,River Region United Way,2.0
36010,Brundidge,AL,Pike,01350U,River Region United Way,3.0
36016,Clayton,AL,Barbour,01180F,"Wiregrass United Way, Inc.",2.0
36017,Clio,AL,Barbour,01180F,"Wiregrass United Way, Inc.",2.0
36025,Elmore,AL,Elmore,01350U,River Region United Way,2.0
36027,Eufaula,AL,Barbour,01180F,"Wiregrass United Way, Inc.",3.0
36037,Greenville,AL,Butler,01350U,River Region United Way,4.0
36040,Hayneville,AL,Lowndes,01350U,River Region United Way,2.0
36054,Millbrook,AL,Elmore,01350U,River Region United Way,2.0
36066,Prattville,AL,Autauga,01350U,River Region United Way,20.0
36067,Prattville,AL,Autauga,01350U,River Region United Way,9.0
36069,Ramer,AL,Montgomery,01350U,River Region United Way,4.0
36078,Tallassee,AL,Elmore,01350U,River Region United Way,2.0
36079,Troy,AL,Pike,01350U,River Region United Way,8.0
36080,Titus,AL,Elmore,01350U,River Region United Way,2.0
36081,Troy,AL,Pike,01350U,River Region United Way,2.0
36091,Verbena,AL,Chilton,01132F,Chilton County United Way,3.0
36092,Wetumpka,AL,Elmore,01350U,River Region United Way,10.0
36104,Montgomery,AL,Montgomery,01350U,River Region United Way,9.0
36105,Montgomery,AL,Montgomery,01350U,River Region United Way,2.0
36106,Montgomery,AL,Montgomery,01350U,River Region United Way,6.0
36107,Montgomery,AL,Montgomery,01350U,River Region United Way,3.0
36108,Montgomery,AL,Montgomery,01350U,River Region United Way,5.0
36109,Montgomery,AL,Montgomery,01350U,River Region United Way,4.0
36110,Montgomery,AL,Montgomery,01350U,River Region United Way,3.0
36111,Montgomery,AL,Montgomery,01350U,River Region United Way,5.0
36116,Montgomery,AL,Montgomery,01350U,River Region United Way,10.0
36117,Montgomery,AL,Montgomery,01350U,River Region United Way,11.0
36201,Anniston,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",6.0
36203,Oxford,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",10.0
36205,Anniston,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",1.0
36206,Anniston,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",3.0
36207,Anniston,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",10.0
36251,Ashland,AL,Clay,01030F,"United Way of East Central Alabama, Inc.",1.0
36260,Eastaboga,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",6.0
36264,Heflin,AL,Cleburne,01030F,"United Way of East Central Alabama, Inc.",16.0
36265,Jacksonville,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",12.0
36266,Lineville,AL,Clay,01030F,"United Way of East Central Alabama, Inc.",4.0
36268,Munford,AL,Talladega,01490F,"United Way of North Talladega, Inc.",2.0
36269,Muscadine,AL,Cleburne,01030F,"United Way of East Central Alabama, Inc.",1.0
36271,Ohatchee,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",2.0
36272,Piedmont,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",4.0
36273,Ranburne,AL,Cleburne,01030F,"United Way of East Central Alabama, Inc.",2.0
36274,Roanoke,AL,Randolph,01030F,"United Way of East Central Alabama, Inc.",2.0
36277,Weaver,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",1.0
36278,Wedowee,AL,Randolph,01030F,"United Way of East Central Alabama, Inc.",4.0
36279,Wellington,AL,Calhoun,01030F,"United Way of East Central Alabama, Inc.",1.0
36280,Woodland,AL,Randolph,01030F,"United Way of East Central Alabama, Inc.",4.0
36301,Dothan,AL,Houston,01180F,"Wiregrass United Way, Inc.",28.0
36303,Dothan,AL,Houston,01180F,"Wiregrass United Way, Inc.",27.0
36305,Dothan,AL,Houston,01180F,"Wiregrass United Way, Inc.",8.0
36310,Abbeville,AL,Henry,01180F,"Wiregrass United Way, Inc.",2.0
36311,Ariton,AL,Dale,01180F,"Wiregrass United Way, Inc.",15.0
36322,Daleville,AL,Dale,01180F,"Wiregrass United Way, Inc.",3.0
36323,Elba,AL,Coffee,01180F,"Wiregrass United Way, Inc.",1.0
36330,Enterprise,AL,Coffee,01180F,"Wiregrass United Way, Inc.",21.0
36345,Headland,AL,Henry,01180F,"Wiregrass United Way, Inc.",6.0
36350,Midland City,AL,Dale,01180F,"Wiregrass United Way, Inc.",2.0
36352,Newton,AL,Houston,01180F,"Wiregrass United Way, Inc.",15.0
36353,Newville,AL,Henry,01180F,"Wiregrass United Way, Inc.",8.0
36360,Ozark,AL,Dale,01180F,"Wiregrass United Way, Inc.",34.0
36374,Skipperville,AL,Dale,01180F,"Wiregrass United Way, Inc.",4.0
36401,Evergreen,AL,Conecuh,01350U,River Region United Way,2.0
36425,Beatrice,AL,Monroe,01340F,United Way of Monroe County,1.0
36426,Brewton,AL,Escambia,01240F,United Way of Baldwin County,6.0
36441,Flomaton,AL,Escambia,01240F,United Way of Baldwin County,1.0
36445,Frisco City,AL,Monroe,01340F,United Way of Monroe County,1.0
36460,Monroeville,AL,Monroe,01340F,United Way of Monroe County,10.0
36467,Opp,AL,Covington,01180F,"Wiregrass United Way, Inc.",6.0
36471,Peterman,AL,Monroe,01340F,United Way of Monroe County,2.0
36502,Atmore,AL,Escambia,01240F,United Way of Baldwin County,40.0
36507,Bay Minette,AL,Baldwin,01240F,United Way of Baldwin County,3.0
36521,Chunchula,AL,Mobile,01330F,"United Way of Southwest Alabama, Inc.",5.0
36525,Creola,AL,Mobile,01330F,"United Way of Southwest Alabama, Inc.",1.0
36526,Daphne,AL,Baldwin,01240F,United Way of Baldwin County,10.0
36527,Spanish Fort,AL,Baldwin,01240F,United Way of Baldwin County,5.0
36530,Elberta,AL,Baldwin,01240F,United Way of Baldwin County,1.0
36532,Fairhope,AL,Baldwin,01240F,United Way of Baldwin County,4.0
36535,Foley,AL,Baldwin,01240F,United Way of Baldwin County,11.0
36541,Grand Bay,AL,Mobile,01330F,"United Way of Southwest Alabama, Inc.",5.0
36542,Gulf Shores,AL,Baldwin,01240F,United Way of Baldwin County,14.0
36551,Loxley,AL,Baldwin,01240F,United Way of Baldwin County,3.0
