"county_name","state_name","Full FIPS Code","#e-filed returns","United Way","Any e-filed returns","STATEFP","COUNTYFP","id","appointment_info","created_at","dates","details","hours","irs_id","languages","name","updated_at","longitude","latitude"
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,3205.0,"Required","2020-02-25T16:46:46.209782","08 FEB 2022 - 12 APR 2022","1336 W. Angelina St - # 101
Los Angeles, CA 90026
213-473-1637
Volunteer Prepared Taxes","",27279.0,"English,Spanish","LTSC - Angelina Apartments","2022-03-20T00:00:44.527409",-118.256365,34.065029
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,251.0,"Not Required","2020-01-10T19:32:18.399122","18 JAN 2022 - 15 APR 2022","308 Westwood Plaza
Ackerman Union Viewpoint Conference Rm - A201A
Los Angeles, CA 90095
Volunteer Prepared Taxes","TUE 11:00AM-4:00PM
WED 11:00AM-4:00PM
THU 11:00AM-4:00PM",4548.0,"English,Spanish","UCLA VITA","2022-03-20T00:00:44.367965",-118.444947,34.0687
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,254.0,"Required","2020-01-10T19:32:18.425654","25 JAN 2022 - 15 APR 2022","184 Bimini Place
Online Appt:  www.freetaxprepla.com
Los Angeles, CA 90004
323-909-1975
Volunteer Prepared Taxes","",25823.0,"English,Spanish","Bresee Foundation","2022-03-20T00:00:44.455597",-118.290557,34.070804
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,283.0,"Not Required","2020-01-10T19:32:18.690207","04 FEB 2022 - 08 APR 2022","9620 Flair Dr
El Monte, CA 91731
Volunteer Prepared Taxes","SAT 10:00AM-3:00PM",6653.0,"Spanish,English,Chinese","Buddhist Tzu Chi Foundation - El Monte","2022-03-20T00:00:44.76651",-118.059588,34.072006
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,3202.0,"Required","2020-02-25T16:46:46.174391","08 FEB 2022 - 07 APR 2022","840 Echo Park Ave
Volunteer Prepared and Self-Prep
Los Angeles, CA 90026
213-482-2040
Volunteer Prepared Taxes","",12022.0,"English","Episcopal Community Federal CU","2022-03-20T00:00:44.491864",-118.25963,34.072989
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,6839.0,"Required","2022-01-23T00:00:40.410748","15 JAN 2022 - 30 APR 2022","2619 West Valley BlVD
Alhambra, CA 91803
626-238-7808
Volunteer Prepared Taxes","",29736.0,"English,Spanish","KARLEO INC","2022-03-20T00:00:44.668915",-118.152068,34.076876
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,255.0,"Required","2020-01-10T19:32:18.433856","02 FEB 2022 - 18 OCT 2022","1824 W Sunset Blvd.
Los Angeles, CA 90026
213-483-6335
Volunteer Prepared Taxes","",12021.0,"English,Spanish","El Centro Del Pueblo Family Source","2022-03-20T00:00:44.464773",-118.259849,34.07787
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,245.0,"Required","2020-01-10T19:32:18.351732","29 JAN 2022 - 16 APR 2022","900 North Western Ave.
(Last appointment is one hour before closing.)
Los Angeles, CA 90029
818-677-3600
Volunteer Prepared Taxes","",23179.0,"English,Spanish","CSUN - Volunteers of America","2022-03-20T00:00:44.413699",-118.309204,34.086209
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,268.0,"Required","2020-01-10T19:32:18.542561","31 JAN 2022 - 15 APR 2022","4927 N. Huntington Drive
Suite 200
Los Angeles, CA 90032
323-221-0779
Volunteer Prepared Taxes","",13739.0,"English,Spanish","Barrio Action Youth and Family Center","2022-03-20T00:00:44.61457",-118.176083,34.087152
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,6840.0,"Required","2022-01-23T00:00:40.429118","01 FEB 2022 - 13 APR 2022","715 E Mission Road
San Gabriel, CA 91776
626-286-2600
Volunteer Prepared Taxes","",29486.0,"English,Cantonese,Mandarin","Herald Christian Community Center","2022-03-20T00:00:44.696215",-118.092127,34.091407
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,7068.0,"Not Required","2022-01-30T00:00:46.983803","01 FEB 2022 - 15 APR 2022","10755 Lower Azusa Rd
Suite G
El Monte, CA 91731
626-995-0719
Volunteer Prepared Taxes","MON 10:00AM-5:00PM
TUE 10:00AM-5:00PM
WED 10:00AM-5:00PM
THU 10:00AM-5:00PM
FRI 10:00AM-5:00PM
SAT 11:00AM-4:00PM
SUN 12:00AM-3:00PM",29919.0,"English,Spanish,Tagalog","KMA Auto Corporation El Monte","2022-03-20T00:00:44.757517",-118.032895,34.092756
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,3211.0,"Required","2020-02-25T16:46:46.335511","03 FEB 2022 - 07 APR 2022","1919 Huntington Drive
South Pasadena, CA 91030
626-799-5012
Volunteer Prepared Taxes","",27733.0,"English","South Pasadena VITA","2022-03-20T00:00:44.632694",-118.143216,34.104125
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,304.0,"Required","2020-01-10T19:32:18.862307","02 FEB 2022 - 08 APR 2022","3102 D Street
La Verne, CA 91750
909-971-8220
Volunteer Prepared Taxes","",4807.0,"English","Bonita High School","2022-03-20T00:00:44.903295",-117.767488,34.10754
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,7067.0,"Required","2022-01-30T00:00:46.894373","01 FEB 2022 - 15 APR 2022","2323 Huntington Drive
San Marino, CA 91108
626-995-0719
Volunteer Prepared Taxes","",29918.0,"English,Spanish,Tagalog","KMA Auto Corporation San Marino","2022-03-20T00:00:44.65971",-118.104612,34.122563
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,293.0,"Not Required","2020-01-10T19:32:18.770296","05 FEB 2022 - 02 APR 2022","901 E Alosta Ave
SBM - Wilden Bldg
Azusa, CA 91702
Volunteer Prepared Taxes","SAT 9:00AM-1:00PM",25322.0,"Spanish,English,Armenian,Arabic,Turkish","Azusa Pacific University VITA","2022-03-20T00:00:44.812853",-117.890049,34.128864
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,278.0,"Required","2020-01-10T19:32:18.648835","01 FEB 2022 - 07 APR 2022","790 W Chestnut Ave
Monrovia, CA 91016
626-358-3486
Volunteer Prepared Taxes","",19628.0,"English,Spanish,Mandarin","Foothill Unity Center VITA - Monrovia","2022-03-20T00:00:44.711522",-118.016147,34.142429
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,233.0,"Required","2020-01-10T19:32:18.256056","01 FEB 2022 - 12 APR 2022","222 East Harvard St
(Last appointment is one hour before closing.)
Glendale, CA 91205
818-677-3600
Volunteer Prepared Taxes","",25723.0,"English,Spanish","CSUN - Glendale Public Library","2022-03-20T00:00:44.404315",-118.253592,34.14443
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,3208.0,"Not Required","2020-02-25T16:46:46.269666","16 FEB 2022 - 13 APR 2022","1570 E Colorado Blvd., R202
https://pasadena.edu/about/president/coronavirus-u
Volunteer Prepared and Self-Prep
Pasadena, CA 91106
Volunteer Prepared Taxes","WED 1:00PM-4:00PM",24528.0,"English,Spanish,Chinese,Armenian,Farsi","Pasadena City College VITA","2022-03-20T00:00:44.578733",-118.117986,34.145987
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,264.0,"Required","2020-01-10T19:32:18.506411","03 FEB 2022 - 07 APR 2022","191 N Oak Avenue
Pasadena, CA 91107
626-584-7420
Volunteer Prepared Taxes","",22947.0,"English,Spanish,Chinese","Foothill Unity Center VITA - Pasadena","2022-03-20T00:00:44.587761",-118.107645,34.149597
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,256.0,"Required","2020-01-10T19:32:18.441641","08 FEB 2022 - 14 APR 2022","363 E Villa St
Pasadena, CA 91101
626-744-6530
Volunteer Prepared Taxes","",3362.0,"English,Spanish","Villa-Parke Community Center","2022-03-20T00:00:44.509607",-118.143093,34.154125
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,6838.0,"Required","2022-01-23T00:00:40.25947","15 FEB 2022 - 15 APR 2022","136 West Peoria Street
Pasadena, CA 91103
626-795-5166
Volunteer Prepared Taxes","",29494.0,"English,Spanish","Young and Healthy","2022-03-20T00:00:44.473666",-118.152847,34.155085
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,231.0,"Required","2020-01-10T19:32:18.239817","29 JAN 2022 - 16 APR 2022","2900 East Cesar Chavez Avenue
Los Angeles, CA 90033
818-677-3600
Volunteer Prepared Taxes","",23180.0,"English,Spanish","CSUN - Inclusive Action for the CIty","2022-03-20T00:00:44.350051",-118.448731,34.160802
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,247.0,"Required","2020-01-10T19:32:18.367823","01 FEB 2022 - 18 APR 2022","4954 Van Nuys Blvd
Suite 201
Sherman Oaks, CA 91403
818-616-3091
Volunteer Prepared Taxes","",24260.0,"English,Armenian,Farsi","PARS Equality Center","2022-03-20T00:00:44.359159",-118.448731,34.160802
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,4615.0,"Required","2020-03-22T21:17:33.711508","03 FEB 2022 - 15 APR 2022","18810 Vanowen St
(Last appointment is one hour before closing.)
Reseda, CA 91335
818-677-3600
Volunteer Prepared Taxes","",25725.0,"English,Spanish","CSUN - YMCA, Reseda","2022-03-20T00:00:44.29223",-118.543001,34.193839
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,232.0,"Required","2020-01-10T19:32:18.247923","29 JAN 2022 - 16 APR 2022","6901 Lennox Ave
(Last appointment is one hour before closing.)
Van Nuys, CA 91405
818-677-3600
Volunteer Prepared Taxes","",26861.0,"English,Spanish","CSUN - YMCA, Van Nuys","2022-03-20T00:00:44.331403",-118.445466,34.195742
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,4663.0,"Required","2021-01-31T00:00:16.703139","02 FEB 2022 - 15 APR 2022","6946 Van Nuys Blvd
Suite 220
Van Nuys, CA 91405
818-786-4098
Volunteer Prepared Taxes","",28640.0,"English,Spanish","New Economics for Women - Van Nuys","2022-03-20T00:00:44.321552",-118.448731,34.196715
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,3200.0,"Required","2020-02-25T16:46:46.145958","26 FEB 2022 - 09 APR 2022","349 W. Altadena Dr.
Altadena, CA 91001
818-543-2332
Volunteer Prepared Taxes","",3926.0,"English","Altadena United Methodist Church","2022-03-20T00:00:44.423125",-118.154227,34.196749
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,240.0,"Not Required","2020-01-10T19:32:18.312165","29 JAN 2022 - 16 APR 2022","18419 Sherman Way
Building C
Reseda, CA 91335
Volunteer Prepared Taxes","WED 11:00AM-2:00PM
SAT 2:00PM-6:00PM",27264.0,"English,Spanish","IREST Church - VITA","2022-03-20T00:00:44.282299",-118.534696,34.201137
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,4662.0,"Required","2021-01-31T00:00:16.660601","01 FEB 2022 - 15 OCT 2022","21400 SATICOY STREET
2nd FLOOR
For Appoitment Call (818) 887-3872 Ext 400
Canoga Park, CA 91304
818-887-3872
Volunteer Prepared Taxes","",28638.0,"English,Spanish","NEW ECONOMICS FOR WOMEN - CANOGA PARK","2022-03-20T00:00:44.253034",-118.597588,34.208343
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,237.0,"Not Required","2020-01-10T19:32:18.288885","06 FEB 2022 - 10 APR 2022","7806 Reseda Blvd
email vita.aimla@gmail.com for interpreters
Reseda, CA 91335
Volunteer Prepared Taxes","SUN 1:00PM-5:00PM",13918.0,"English,Spanish,Sign Language","AAB-Reseda","2022-03-20T00:00:44.272507",-118.536103,34.212161
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,243.0,"Required","2020-01-10T19:32:18.335802","23 FEB 2022 - 13 APR 2022","10641 San Fernando Road
(Last appointment is one hour before closing.)
Pacoima, CA 91331
818-677-3600
Volunteer Prepared Taxes","",26862.0,"English,Spanish","CSUN - MEND","2022-03-20T00:00:44.31151",-118.419156,34.263302
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,241.0,"Required","2020-01-10T19:32:18.319904","15 FEB 2022 - 16 APR 2022","11243 Glenoaks Blvd
Suite #2
Pacoima, CA 91331
818-896-7776
Volunteer Prepared Taxes","",20518.0,"English,Spanish","El Nido Pacoima Family Centers","2022-03-20T00:00:44.301551",-118.412681,34.27462
"Los Angeles County","California","06037",3184.0,"Inland Empire United Way, Orange County United Way, United Way of Kern County, Inc., United Way of Greater Los Angeles, United Way of Ventura County","Yes",6.0,37.0,235.0,"Required","2020-01-10T19:32:18.272446","29 JAN 2022 - 16 APR 2022","505 S Huntington St
(Last appointment is one hour before closing.)
San Fernando, CA 91340
818-677-3600
Volunteer Prepared Taxes","",24661.0,"English,Spanish","CSUN - San Fernando Las Palmas Park","2022-03-20T00:00:44.263001",-118.449059,34.285374
"Santa Clara County","California","06085",903.0,"United Way of Santa Cruz County, United Way Bay Area","Yes",6.0,85.0,3136.0,"Not Required","2020-02-25T16:46:44.806029","31 JAN 2022 - 04 APR 2022","17666 Crest Ave
Morgan Hill, CA 95037
Volunteer Prepared Taxes","MON 10:00AM-5:00PM",13121.0,"English,Spanish","Boys and Girls Club","2022-03-20T00:00:43.207413",-121.661297,37.128625
"Santa Clara County","California","06085",903.0,"United Way of Santa Cruz County, United Way Bay Area","Yes",6.0,85.0,6825.0,"Required","2022-01-23T00:00:39.295425","09 FEB 2022 - 13 APR 2022","4270 Pearl Ave
San Jose, CA 95136
Volunteer Prepared Taxes","",29769.0,"English,Chinese","Pearl Avenue Branch Libray","2022-03-20T00:00:43.151268",-121.866831,37.267537
