STATEFP,COUNTYFP,AFFGEOID,GEOID,id,appointment_info,created_at,dates,details,hours,irs_id,languages,name,updated_at,longitude,latitude
44,007,0500000US44007,44007,7049,Not Required,2022-01-23T00:00:59.113325,31 JAN 2022 - 22 APR 2022,"570 Broad Street
Providence, RI 02907
401-666-5368
Volunteer Prepared Taxes","MON 10:00AM-3:00PM
TUE 10:00AM-3:00PM
WED 10:00AM-3:00PM
THU 10:00AM-3:00PM
FRI 10:00AM-3:00PM",29512,"English,Spanish",Indigenous Empowerment VITA,2022-03-20T00:01:14.117417,-71.42072,41.808653
44,007,0500000US44007,44007,3058,Not Required,2020-01-10T19:32:42.166716,24 JAN 2022 - 13 APR 2022,"131 Elmwood Ave
PO Box 73160
Providence, RI 02907
401-270-9996
Volunteer Prepared Taxes","MON 5:30PM-8:30PM
WED 5:30PM-8:30PM
SUN 9:00AM-2:00PM",9326,"Spanish,English",Providence Spanish SDA Church,2022-03-20T00:01:14.095352,-71.424449,41.80923
44,007,0500000US44007,44007,3068,Required,2020-01-10T19:32:42.277416,31 JAN 2022 - 18 APR 2022,"855 Waterman Ave
East Providence, RI 02914
401-435-7876
Volunteer Prepared Taxes",,9334,English,EBCAP/ BridgePoint Christian Church,2022-03-20T00:01:14.247591,-71.349529,41.812342
44,007,0500000US44007,44007,3060,Required,2020-01-10T19:32:42.183089,25 JAN 2022 - 14 APR 2022,"460 Pine Street
Providence, RI 02907
401-272-0220
Volunteer Prepared Taxes",,25636,English,Amos House,2022-03-20T00:01:14.13828,-71.419463,41.812543
44,007,0500000US44007,44007,3054,Required,2020-01-10T19:32:42.132532,27 JAN 2022 - 15 APR 2022,"485 Plainfield Street
Providence, RI 02909
401-214-1807
Volunteer Prepared Taxes",,9328,"English,Spanish",OpenDoors,2022-03-20T00:01:14.051225,-71.454468,41.813308
44,007,0500000US44007,44007,3050,Not Required,2020-01-10T19:32:42.099943,31 JAN 2022 - 18 APR 2022,"518 Hartford Ave
Providence, RI 02909
401-273-2000
Volunteer Prepared Taxes","MON 9:30AM-2:30PM
TUE 5:30PM-8:30PM",27062,"English,Spanish,Vietnamese,Arabic,French,Korean,Mandarin,Russian",CAPP Hartford Ave,2022-03-20T00:01:14.02906,-71.461578,41.819022
44,007,0500000US44007,44007,3056,Required,2020-01-10T19:32:42.150591,31 JAN 2022 - 14 APR 2022,"9 Courtland St
Volunteer Prepared and Self-Prep
Providence, RI 02909
401-421-1078
Volunteer Prepared Taxes",,2395,"Spanish,English",Federal Hill House,2022-03-20T00:01:14.073707,-71.432441,41.822222
44,007,0500000US44007,44007,3055,Not Required,2020-01-10T19:32:42.140636,24 JAN 2022 - 18 APR 2022,"1085 Chalkstone Ave
Providence, RI 02908
401-207-0223
Volunteer Prepared Taxes","MON 5:00PM-8:00PM
WED 5:00PM-8:00PM
SAT 8:30AM-1:30PM",16130,English,Capital City/Lillian Feinstein Senior Center,2022-03-20T00:01:14.062927,-71.443915,41.832317
44,007,0500000US44007,44007,3064,Not Required,2020-01-10T19:32:42.243225,31 JAN 2022 - 18 APR 2022,"199 Camp Street
Providence, RI 02906
401-521-8830
Volunteer Prepared Taxes","MON 5:00PM-9:00PM
THU 5:00PM-9:00PM
SAT 9:00AM-3:00PM",26127,"English,Spanish",Mount Hope Community Center,2022-03-20T00:01:14.188249,-71.402169,41.843948
44,007,0500000US44007,44007,3051,Required,2020-01-10T19:32:42.10779,31 JAN 2022 - 01 DEC 2022,"11 Emanuel Street
Volunteer and Self Prepared Site
North Providence, RI 02904
401-519-1915
Volunteer Prepared Taxes",,9337,English,Tri-County CAA North,2022-03-20T00:01:14.017993,-71.475983,41.845653
44,007,0500000US44007,44007,3066,Required,2020-01-10T19:32:42.260456,24 JAN 2022 - 14 APR 2022,"210 West Ave
Pawtucket, RI 02860
401-475-5051
Volunteer Prepared Taxes",,4792,English,BVCAP Woodlawn Community Center,2022-03-20T00:01:14.213736,-71.391302,41.869623
44,007,0500000US44007,44007,3065,Required,2020-01-10T19:32:42.251982,18 JAN 2022 - 15 APR 2022,"626 Broad St
Central Falls, RI 02863
401-728-5920
Volunteer Prepared Taxes",,9178,"English,Spanish,Portuguese",Progreso Latino,2022-03-20T00:01:14.200374,-71.387293,41.888047
44,007,0500000US44007,44007,3048,Required,2020-01-10T19:32:42.083624,18 JAN 2022 - 29 APR 2022,"46 Hope St
Woonsocket, RI 02895
401-766-3384
Volunteer Prepared Taxes",,4816,"Spanish,English",Connecting for Children and Families,2022-03-20T00:01:13.982677,-71.519792,41.999547
44,007,0500000US44007,44007,3049,Required,2020-01-10T19:32:42.091553,24 JAN 2022 - 17 OCT 2022,"800 Clinton Street
Woonsocket, RI 02895
401-235-7187
Volunteer Prepared Taxes",,4798,"English,Spanish",Community Care Alliance,2022-03-20T00:01:13.993695,-71.502307,42.009017
37,101,0500000US37101,37101,2451,Required,2020-01-10T19:32:37.028607,04 FEB 2022 - 15 APR 2022,"202 South Fourth Street
Smithfield, NC 27577
910-891-4004
Volunteer Prepared Taxes",,14281,English,Smithfield First Baptist Church,2022-03-20T00:01:08.137206,-78.345576,35.508968
35,006,0500000US35006,35006,3343,Not Required,2020-02-25T16:46:49.307633,01 FEB 2022 - 15 APR 2022,"1285 BIA Route 125
Suite B3
Pinehill Shopping Center
Pinehill, NM 87357
Volunteer Prepared Taxes","MON 8:00AM-5:30PM
TUE 8:00AM-5:30PM
WED 8:00AM-5:30PM
THU 8:00AM-5:30PM
FRI 8:00AM-5:30PM
SAT 9:00AM-3:00PM",18458,"English,Navajo",THNM/Ramah,2022-03-20T00:00:47.911378,-108.457632,34.817234
22,053,0500000US22053,22053,3641,Required,2020-02-25T16:46:55.47875,24 JAN 2022 - 18 APR 2022,"107 E. Nezpique
Jennings, LA 70546
337-433-1088
Volunteer Prepared Taxes",,6662,English,SWLA: Assist Agency Jennings VITA,2022-03-20T00:00:55.054507,-92.657943,30.223536
34,007,0500000US34007,34007,2724,Required,2020-01-10T19:32:39.404479,24 JAN 2022 - 15 APR 2022,"203 Laurel Rd
VOORHEES TOWNSHIP, NJ 08043
267-807-1724
Volunteer Prepared Taxes",,7184,English,CWF Voorhees Camden County Library,2022-03-20T00:01:10.526804,-75.003106,39.847959
34,007,0500000US34007,34007,7014,Required,2022-01-23T00:00:56.847098,02 FEB 2022 - 07 APR 2022,"751 Kaighn Ave
Camden, NJ 08103
856-246-1028
Volunteer Prepared Taxes",,29609,English,MCTC St Bart Street Vita Site,2022-03-20T00:01:10.406184,-75.114165,39.931222
34,007,0500000US34007,34007,2708,Required,2020-01-10T19:32:39.278779,24 JAN 2022 - 15 APR 2022,"310  North 5th Street
Camden, NJ 08102
267-807-1724
Volunteer Prepared Taxes",,7704,English,CWF Rutgers University-Camden Law School,2022-03-20T00:01:10.39758,-75.120333,39.948062
36,005,0500000US36005,36005,2864,Not Required,2020-01-10T19:32:40.527677,01 FEB 2022 - 18 APR 2022,"201 Saint Anns Ave
Bronx, NY 10454
Volunteer Prepared Taxes","MON 10:00AM-4:00PM
WED 10:00AM-4:00PM",22577,"English,Spanish",ARIVA East Side House,2022-03-20T00:01:11.785419,-73.91809,40.805951
36,005,0500000US36005,36005,4943,Required,2021-01-31T00:00:32.437526,31 JAN 2022 - 18 APR 2022,"550 East 142nd Street
Bronx, NY 10454
718-993-8880
Volunteer Prepared Taxes",,27119,"English,Spanish",Bronxworks VITA - Workforce Development,2022-03-20T00:01:11.794383,-73.916676,40.810087
36,005,0500000US36005,36005,2857,Not Required,2020-01-10T19:32:40.473333,29 JAN 2022 - 09 APR 2022,"321 East 140th street
Bronx, NY 10454
Volunteer Prepared Taxes",SAT 11:00AM-3:00PM,13484,"English,Spanish",Single Stop USA - Mott Haven Library,2022-03-20T00:01:11.741839,-73.924469,40.811453
36,005,0500000US36005,36005,2873,Required,2020-01-10T19:32:40.597327,24 JAN 2022 - 18 APR 2022,"725 St Anns Ave
Bronx, NY 10455
347-523-4291
Volunteer Prepared Taxes",,26180,"English,Spanish",Bronxworks PEACH Remote,2022-03-20T00:01:11.833334,-73.910741,40.818867
36,005,0500000US36005,36005,6817,Required,2022-01-09T00:00:47.184807,01 FEB 2022 - 15 APR 2022,"947 Castle Hill Avenue
Self-Prep Taxes Only
Bronx, NY 10473
646-981-6110
Self-Prep Taxes Only",,22370,"English,Spanish",FoodbankNYC Castle Hill Library FSA,2022-03-20T00:01:12.157913,-73.849788,40.826438
36,005,0500000US36005,36005,2906,Required,2020-01-10T19:32:40.859962,02 FEB 2022 - 14 APR 2022,"1985 Westchester Avenue
Self-Prep Taxes Only
Bronx, NY 10462
646-981-6111
Self-Prep Taxes Only",,21002,"English,Spanish",FoodbankNYC NY Public Library Parkchester Library FSA,2022-03-20T00:01:12.084972,-73.858121,40.833524
36,005,0500000US36005,36005,7021,Required,2022-01-23T00:00:57.735762,20 FEB 2022 - 12 APR 2022,"111 East 210 Street
Bronx, NY 10468
646-430-4827
Volunteer Prepared Taxes",,30996,"English,Spanish",Bronxworks VITA Monti Moses,2022-03-20T00:01:11.71456,-73.920009,40.835952
36,005,0500000US36005,36005,7164,Not Required,2022-02-06T00:00:57.694288,02 MAR 2022 - 13 APR 2022,"2501 Glebe Ave
Bronx, NY 10461
Self-Prep Taxes Only",WED 9:00AM-1:00PM,29938,English,FoodBankNYC- Covenant House Bronx FSA,2022-03-20T00:01:12.149083,-73.847609,40.839863
36,005,0500000US36005,36005,2869,Not Required,2020-01-10T19:32:40.566359,01 FEB 2022 - 14 APR 2022,"1666 Bathgate Ave
Bronx, NY 10457
347-334-1309
Volunteer Prepared Taxes","TUE 11:00AM-2:00PM
THU 11:00AM-2:00PM",26152,"English,French,Spanish",MMCC-Bronx EOC,2022-03-20T00:01:11.868748,-73.900215,40.841113
36,005,0500000US36005,36005,2886,Required,2020-01-10T19:32:40.703438,19 JAN 2022 - 20 DEC 2022,"1000 E 178th Street
Bldg 1
Bronx, NY 10460
718-292-2983
Volunteer Prepared Taxes",,24249,"Spanish,English",Ariva at West Farms,2022-03-20T00:01:11.958827,-73.880654,40.841533
36,005,0500000US36005,36005,2871,Required,2020-01-10T19:32:40.581838,31 JAN 2022 - 15 APR 2022,"1866 Washington Avenue
Self-Prep Taxes only
Bronx, NY 10457
646-981-6110
Self-Prep Taxes Only",,26073,"English,Spanish",FoodbankNYC Tremont Library FSA,2022-03-20T00:01:11.877558,-73.89859,40.846058
36,005,0500000US36005,36005,7025,Required,2022-01-23T00:00:57.835428,29 JAN 2022 - 16 APR 2022,"1920 Webster Avenue
Bronx, NY 10457
917-697-0845
Volunteer Prepared Taxes",,30997,"Spanish,English",Bronxworks NYCH Tremont,2022-03-20T00:01:11.859729,-73.900659,40.84812
36,005,0500000US36005,36005,2851,Required,2020-01-10T19:32:40.426479,19 JAN 2022 - 20 DEC 2022,"69 East 167 Street
2nd Floor
Corner of Gerard Ave
Bronx, NY 10453
718-292-2983
Volunteer Prepared Taxes",,10565,"English,Spanish",Ariva Tax Assistance Center,2022-03-20T00:01:11.732534,-73.913609,40.853591
36,005,0500000US36005,36005,4318,Required,2020-02-25T16:47:10.63618,24 JAN 2022 - 18 APR 2022,"80 East 181st Street
Bronx, NY 10453
917-792-2728
Volunteer Prepared Taxes",,10553,"Spanish,English",Bronxworks VITA - Morris Senior Center,2022-03-20T00:01:11.803501,-73.904129,40.855026
36,005,0500000US36005,36005,5033,Required,2021-02-21T00:00:38.20085,31 JAN 2022 - 18 APR 2022,"80 East 181st Street
Basement
Self-Prep Taxes
Bronx, NY 10453
917-697-2728
Self-Prep Taxes Only",,15348,"English,Spanish",Bronxworks Morris Senior Center FSA,2022-03-20T00:01:11.815479,-73.904129,40.855026
36,005,0500000US36005,36005,4942,Required,2021-01-31T00:00:32.401647,26 JAN 2022 - 15 APR 2022,"2430 Walton Avenue
Bronx, NY 10468
646-981-6111
Volunteer Prepared Taxes",,28882,"English,Spanish",FoodbankNYC-Every Day is a Miracle,2022-03-20T00:01:11.824415,-73.901007,40.861228
36,005,0500000US36005,36005,2909,Required,2020-01-10T19:32:40.884755,27 JAN 2022 - 15 APR 2022,"1451 East Gun Hill Road
2nd Floor
Bronx, NY 10469
718-881-1180
Volunteer Prepared Taxes",,24501,"English,Spanish","The Bronx NHS CDC, Inc.",2022-03-20T00:01:12.093804,-73.843777,40.869198
36,005,0500000US36005,36005,2876,Required,2020-01-10T19:32:40.620881,24 JAN 2022 - 30 NOV 2022,"3450 Dekalb Ave
Bronx, NY 10467
347-334-1309
Volunteer Prepared Taxes",,24571,"English,Spanish,French",MMCC -Main Bldg VITA,2022-03-20T00:01:11.904573,-73.881494,40.881261
36,005,0500000US36005,36005,7026,Required,2022-01-23T00:00:57.899098,27 JAN 2022 - 14 APR 2022,"4141 Carpenter Avenue
Bronx, NY 10466
646-761-4154
Volunteer Prepared Taxes",,30995,"English,Spanish",Bronxworks Montefiore-Wakefield,2022-03-20T00:01:11.988973,-73.861317,40.894641
47,119,0500000US47119,47119,1500,Required,2020-01-10T19:32:29.031749,02 FEB 2022 - 13 APR 2022,"1020 Maury County Park Drive
Columbia, TN 38401
615-830-7940
Volunteer Prepared Taxes",,26608,English,Maury County Senior Center,2022-03-20T00:00:57.642147,-87.083218,35.609533
47,119,0500000US47119,47119,1516,Required,2020-01-10T19:32:29.248471,01 FEB 2022 - 12 APR 2022,"144 Kedron Parkway
Spring Hill, TN 37174
615-830-7940
Volunteer Prepared Taxes",,26610,English,Spring Hill Public Library,2022-03-20T00:00:57.740813,-86.935433,35.747325
42,051,0500000US42051,42051,2124,Required,2020-01-10T19:32:34.298688,24 JAN 2022 - 18 APR 2022,"1368 Mall Run Road
Uniontown, PA 15401
724-430-6426
Volunteer Prepared Taxes",,11514,English,FCCAA Uniontown Mall TCE,2022-03-20T00:01:04.142054,-79.748394,39.905448
42,051,0500000US42051,42051,2123,Required,2020-01-10T19:32:34.290999,24 JAN 2022 - 18 APR 2022,"Uniontown Mall
1368 Mall Run Road
Uniontown, PA 15401
724-430-6426
Volunteer Prepared Taxes",,23387,English,FTP Uniontown Mall,2022-03-20T00:01:04.13119,-79.748394,39.905448
50,023,0500000US50023,50023,2972,Required,2020-01-10T19:32:41.416208,07 FEB 2022 - 14 APR 2022,"20 Gable Place
Volunteer Preparation
Barre, VT 05641
802-477-5148
Volunteer Prepared Taxes",,3121,English,Capstone Community Action,2022-03-20T00:01:13.089113,-72.507041,44.199749
53,057,0500000US53057,53057,6869,Required,2022-01-23T00:00:42.681655,12 FEB 2022 - 09 APR 2022,"935 Peterson Rd
Burlington, WA 98233
360-757-0128
Volunteer Prepared Taxes",,29942,"English,Spanish",Hire at St Charles Church,2022-03-20T00:00:47.505521,-122.350777,48.471841
06,099,0500000US06099,06099,122,Not Required,2020-01-10T19:32:17.36686,07 FEB 2022 - 28 MAR 2022,"4835 Sisk Road
Salida, CA 95368
Volunteer Prepared Taxes",MON 2:00PM-5:00PM,23589,"English,Spanish",Salida Library,2022-03-20T00:00:43.28264,-121.07752,37.707644
06,099,0500000US06099,06099,4636,Required,2020-07-19T00:00:06.10194,01 OCT 2021 - 30 SEP 2022,"3218 Santa Fe St
Ste B
Volunteer Prepared and Self-Prep
Riverbank, CA 95367
209-896-3055
Volunteer Prepared Taxes",,24592,"English,Spanish",Central Valley Community Resourses Mobile,2022-03-20T00:00:43.384981,-120.937105,37.736013
06,099,0500000US06099,06099,145,Not Required,2020-01-10T19:32:17.549359,03 FEB 2022 - 31 MAR 2022,"151 S First Ave
Oakdale, CA 95361
Volunteer Prepared Taxes",THU 2:00PM-5:00PM,23588,"English,Spanish",Oakdale Public Library,2022-03-20T00:00:43.473639,-120.849228,37.764935
24,025,0500000US24025,24025,2624,Not Required,2020-01-10T19:32:38.559718,05 FEB 2022 - 09 APR 2022,"529 EDMUND ST
Aberdeen, MD 21001
410-272-3278
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,25497,English,ICO VITA,2022-03-20T00:01:09.645513,-76.175078,39.505134
16,013,0500000US16013,16013,4683,Required,2021-01-31T00:00:17.733077,08 FEB 2022 - 12 APR 2022,"110 Honeysuckle Drive
Bellevue, ID 83313
208-735-1189
Volunteer Prepared Taxes",,28615,"English,Spanish",Hunger Coalition,2022-03-20T00:00:46.267157,-114.254728,43.451703
72,069,0500000US72069,72069,7290,Required,2022-02-27T00:01:40.020233,14 FEB 2022 - 18 APR 2022,"Municipio de Humacao
Calle Efrain Melendez Arroyo
Humacao, PR 00792
787-852-3066
Self-Prep Taxes Only",,31298,"Spanish,English",Alcaldia de Humacao FSA,2022-03-20T00:01:15.041422,-65.81058,18.145248
47,037,0500000US47037,47037,1527,Not Required,2020-01-10T19:32:29.340257,29 JAN 2022 - 10 APR 2022,"3221 Nolensville Road
Nashville, TN 37211
Volunteer Prepared Taxes","SAT 12:00PM-4:00PM
SUN 2:00PM-4:00PM",24550,English,The Redeemed Christian Church of God,2022-03-20T00:00:57.832281,-86.748047,36.116521
47,037,0500000US47037,47037,1526,Required,2020-01-10T19:32:29.332363,31 JAN 2022 - 15 APR 2022,"2195 Nolensville Pike
Nashville, TN 37211
615-270-9252
Volunteer Prepared Taxes",,12689,"Spanish,English",Conexion Americas,2022-03-20T00:00:57.823372,-86.752944,36.126571
47,037,0500000US47037,47037,6943,Not Required,2022-01-23T00:00:50.318949,03 FEB 2022 - 09 APR 2022,"2005 12 Ave S.
Nashville, TN 37204
Volunteer Prepared Taxes","THU 1:00PM-4:00PM
FRI 1:00PM-4:00PM
SAT 11:00AM-3:00PM",28834,English,Belmont - The Store,2022-03-20T00:00:57.778841,-86.788734,36.133101
47,037,0500000US47037,47037,1530,Not Required,2020-01-10T19:32:29.363705,31 JAN 2022 - 18 APR 2022,"635 Spence Lane
Nashville, TN 37217
Volunteer Prepared Taxes","MON 9:00AM-6:00PM
WED 9:00AM-6:00PM
FRI 9:00AM-12:00PM
SAT 9:00AM-2:00PM",10076,English,Woodbine Community Center,2022-03-20T00:00:57.890687,-86.722809,36.139747
47,037,0500000US47037,47037,1511,Required,2020-01-10T19:32:29.206491,02 FEB 2022 - 14 APR 2022,"5601 New York Avenue
Nashville, TN 37209
615-350-7893
Volunteer Prepared Taxes",,10070,English,St Lukes Community House,2022-03-20T00:00:57.695921,-86.855841,36.165148
47,037,0500000US47037,47037,1515,Not Required,2020-01-10T19:32:29.239639,05 FEB 2022 - 16 APR 2022,"2510 Albion Street
Nashville, TN 37208
615-830-7940
Volunteer Prepared Taxes","MON 9:00AM-12:30PM
 4:00PM-7:00PM
TUE 9:00AM-12:00PM
WED 9:00AM-12:00PM
THU 9:00AM-12:30PM
 4:00PM-7:00PM
SAT 9:30AM-1:30PM",11079,English,Westwood Baptist Church,2022-03-20T00:00:57.722675,-86.814559,36.16536
40,153,0500000US40153,40153,3397,Not Required,2020-02-25T16:46:50.413746,18 JAN 2022 - 15 APR 2022,"1007 Main St
Woodward, OK 73801
Volunteer Prepared Taxes","MON 8:00AM-12:00PM
 1:00PM-5:00PM
TUE 8:00AM-12:00PM
 1:00PM-5:00PM
WED 8:00AM-12:00PM
 1:00PM-5:00PM
THU 8:00AM-12:00PM
 1:00PM-5:00PM
FRI 8:00AM-12:00PM
 1:00PM-5:00PM",27065,English,Opportunities - Woodward Virtual,2022-03-20T00:00:49.27199,-99.392011,36.435948
49,047,0500000US49047,49047,564,Not Required,2020-01-10T19:32:21.053521,31 JAN 2022 - 18 APR 2022,"1100 E Lagoon Street
Roosevelt, UT 84066
888-826-9790
Volunteer Prepared Taxes","MON 5:00PM-8:00PM
WED 5:00PM-8:00PM",22337,"Virtual Interpreter Services,English",EIKISI-UB Roosevelt UB TECH,2022-03-20T00:00:47.377089,-109.976038,40.299516
49,047,0500000US49047,49047,574,Not Required,2020-01-10T19:32:21.142689,27 JAN 2022 - 16 APR 2022,"204 E 100 N
Uintah County Library
Vernal, UT 84078
888-826-9790
Volunteer Prepared Taxes","TUE 5:00PM-8:00PM
THU 5:00PM-8:00PM
SAT 9:00AM-12:00PM",22202,"Virtual Interpreter Services,English",EIKISI-UB Vernal VITA Site,2022-03-20T00:00:47.421439,-109.524788,40.457164
55,115,0500000US55115,55115,1292,Required,2020-01-10T19:32:27.255625,02 FEB 2022 - 13 APR 2022,"N5170 County Road MM
Richmond Town Hall
Shawano, WI 54166
715-524-8200
Volunteer Prepared Taxes",,11578,English,Shawano VITA Covantage Credit Union,2022-03-20T00:00:55.496663,-88.629231,44.771081
47,093,0500000US47093,47093,1826,Required,2020-01-10T19:32:31.781811,31 JAN 2022 - 18 APR 2022,"616 Fretz Road
Knoxville, TN 37934
865-748-0151
Volunteer Prepared Taxes",,9078,English,Farragut,2022-03-20T00:01:00.397916,-84.182006,35.893276
47,093,0500000US47093,47093,1828,Required,2020-01-10T19:32:31.797725,25 JAN 2022 - 30 MAR 2022,"9919 Kingston Pike
Knoxville, TN 37922
865-693-0353
Volunteer Prepared Taxes",,25603,English,CAC Cokesbury North VITA,2022-03-20T00:01:00.442788,-84.112175,35.905041
47,093,0500000US47093,47093,1845,Required,2020-01-10T19:32:31.946707,19 JAN 2022 - 14 APR 2022,"2247 Western Ave
Knoxville, TN 37921
865-546-3500
Volunteer Prepared Taxes",,4622,"English,Spanish",CAC LT Ross Building,2022-03-20T00:01:00.667639,-83.935423,35.966147
47,093,0500000US47093,47093,1849,Not Required,2020-01-10T19:32:31.983686,03 FEB 2022 - 14 APR 2022,"1807 Dandridge Avenue
Knoxville, TN 37915
Volunteer Prepared Taxes","THU 6:00PM-8:00PM
SAT 10:00AM-1:00PM",12469,English,Mount Calvary Baptist Church,2022-03-20T00:01:00.700097,-83.888342,35.971246
47,093,0500000US47093,47093,1839,Not Required,2020-01-10T19:32:31.88369,25 JAN 2022 - 14 APR 2022,"120 W Baxter Avenue
Knoxville, TN 37917
Volunteer Prepared Taxes","TUE 9:30AM-3:00PM
THU 9:30AM-3:00PM
SAT 9:30AM-2:30PM",12473,English,VITA Knoxville at Ladies of Charity,2022-03-20T00:01:00.678189,-83.928804,35.980467
51,087,0500000US51087,51087,4910,Required,2021-01-31T00:00:30.961958,20 FEB 2022 - 10 APR 2022,"Dorey Park and Recreation Center
Henricus Room
2999 Darbytown Road
Henrico, VA 23231
804-446-4889
Volunteer Prepared Taxes",,28652,English,Varina Center VITA,2022-03-20T00:01:09.240444,-77.339673,37.460224
51,087,0500000US51087,51087,2541,Required,2020-01-10T19:32:37.876152,19 FEB 2022 - 19 MAR 2022,"1401 N. Laburnum Avenue
Volunteer Prepared and Self-Prep
Henrico, VA 23223
804-225-7917
Volunteer Prepared Taxes",,6802,English,Fairfield Area Library,2022-03-20T00:01:09.003954,-77.378059,37.565853
51,087,0500000US51087,51087,2474,Required,2020-01-10T19:32:37.230376,02 FEB 2022 - 14 APR 2022,"8508 Franconia Road
Richmond, VA 23227
804-225-7917
Volunteer Prepared Taxes",,6803,English,North Park Library,2022-03-20T00:01:08.587613,-77.440043,37.641207
44,003,0500000US44003,44003,4479,Required,2020-02-25T16:47:13.093109,24 JAN 2022 - 18 APR 2022,"487 Jefferson Blvd
Warwick, RI 02886
401-384-7779
Volunteer Prepared Taxes",,12051,English,Westbay Community Action,2022-03-20T00:01:14.12841,-71.440883,41.734396
